id,station_name,province,lon,lat,elev (m),RL50 (mm)
1002,VANCOUVER KITSILANO,BC,-123.167,49.2667,12,104.1973645
1006,VANCOUVER OAKRIDGE,BC,-123.12,49.2347,76,93.18692416
1007,VANCOUVER PMO,BC,-123.117,49.2833,59,122.4342108
1013,VANCOUVER UBC,BC,-123.25,49.25,76,88.03322711
1035,WHISTLER ROUNDHOUSE,BC,-122.947,50.0678,1835,114.055229
1065,PITT MEADOWS STP,BC,-122.683,49.2167,5,101.7170499
108,VICTORIA FRANCIS PARK,BC,-123.443,48.4764,55,125.0056589
109,VICTORIA GONZALES HTS,BC,-123.325,48.4131,70,91.29333972
1093,HELLS GATE,BC,-121.45,49.7833,122,101.4111872
1095,HOPE A,BC,-121.498,49.3683,39,152.9341059
1100,HOPE KAWKAWA LAKE,BC,-121.4,49.3833,152,116.2339256
1103,HOPE SLIDE,BC,-121.233,49.2667,685,119.9742894
1109,LILLOOET CEDAR FALLS,BC,-121.867,50.6,555,49.24718939
1113,LILLOOET SETON BCHPA,BC,-121.924,50.6733,198,49.40651569
1121,LYTTON 2,BC,-121.608,50.2569,174,88.67862235
1128,PORCUPINE CREEK,BC,-121.8,51.0333,1190,53.66461486
1129,SHALALTH,BC,-122.241,50.7283,244,72.74204906
113,VICTORIA HIGHLAND,BC,-123.508,48.5092,191,123.3195952
1145,DOUGLAS LAKE,BC,-120.2,50.1648,808,37.29037244
1147,HEDLEY,BC,-120.077,49.3572,517,41.65842505
1149,HEDLEY NP MINE,BC,-120.022,49.3695,1651,50.74643635
1150,HIGHLAND VALLEY BCCL,BC,-121,50.5,1470,37.61873566
1151,HIGHLAND VALLEY LORNEX,BC,-121.017,50.4667,1268,37.01066037
1152,JELLICOE,BC,-120.333,49.6728,929,44.10265149
1153,JOE RICH CREEK,BC,-119.126,49.8572,875,43.06696566
1164,KELOWNA LAKEVIEW,BC,-119.553,49.8637,525,39.98755832
1165,KELOWNA PC BURNETTS NURSERY,BC,-119.484,49.8742,350,36.53578749
1174,LOGAN LAKE,BC,-120.817,50.5,1101,42.13575694
1177,MCCULLOCH,BC,-119.2,49.8,1250,40.67515312
1182,MERRITT STP,BC,-120.801,50.1142,609,37.30977372
1186,NARAMATA,BC,-119.571,49.5507,411,38.57655258
1191,OKANAGAN CENTRE,BC,-119.445,50.0561,370,40.49167279
1206,OYAMA,BC,-119.367,50.1142,440,36.78281629
1208,PEACHLAND,BC,-119.717,49.7833,345,33.87260182
1210,PEACHLAND BRENDA MINES,BC,-120,49.8667,1520,37.64433643
1217,PENTICTON A,BC,-119.602,49.4631,344,41.42514728
1220,PRINCETON A,BC,-120.513,49.4678,702,42.98354736
1228,SUMMERLAND CDA,BC,-119.65,49.5667,454,36.81394416
1231,VERNON,BC,-119.283,50.2333,556,35.47131249
1232,VERNON BELLA VISTA,BC,-119.31,50.2642,427,41.4958648
1234,VERNON COLDSTREAM RANCH,BC,-119.2,50.2167,482,37.95968695
12341,FREDERICTON CDA,NB,-66.6167,45.9167,40,96.79021619
1237,VERNON NORTH,BC,-119.271,50.3443,538,49.70600761
1238,VERNON SILVER STAR LODGE,BC,-119.056,50.359,1586,74.6721465
1243,WINFIELD,BC,-119.416,50.0366,506,40.83025981
1253,BEAVERDELL,BC,-119.105,49.4227,780,41.84949358
1254,BEAVERDELL NORTH,BC,-119.047,49.4783,838,38.94902317
1258,CARMI,BC,-119.083,49.5,1245,41.01695375
1260,GRAND FORKS,BC,-118.466,49.0262,532,42.27747417
1265,GREENWOOD,BC,-118.683,49.1,763,40.98213317
1268,MIDWAY,BC,-118.772,49.0037,571,54.25770468
127,VICTORIA TILLICUM,BC,-123.392,48.4497,23,84.97703768
1273,BILLINGS,BC,-118.228,49.0168,519,54.96395823
1278,CASTLEGAR A,BC,-117.632,49.2964,496,56.33313549
1280,CASTLEGAR BCHPA DAM,BC,-117.774,49.3434,435,38.69878941
1283,COLUMBIA GARDENS,BC,-117.6,49.05,433,44.73468889
129,WILLIAM HEAD,BC,-123.539,48.3397,12,93.08932695
1290,DEER PARK,BC,-118.05,49.4167,485,35.1681598
1291,DUNCAN LAKE DAM,BC,-116.972,50.2387,549,48.97143691
1293,FAUQUIER,BC,-118.067,49.8719,490,47.51983291
1299,KASLO,BC,-116.921,49.9127,600,53.00915083
1305,LISTER,BC,-116.458,49.032,660,53.42464959
1307,NAKUSP,BC,-117.8,50.25,457,43.26057358
1313,NELSON NE,BC,-117.206,49.5861,570,58.35358945
1316,NELSON 2,BC,-117.283,49.5,604,37.88338661
1318,NEW DENVER,BC,-117.37,49.9958,568,48.77966729
1319,OLD GLORY MOUNTAIN,BC,-117.917,49.15,2347,42.45891938
1323,ROBSON,BC,-117.7,49.3333,442,53.5405702
1330,SOUTH SLOCAN,BC,-117.523,49.4601,457,51.81791916
1335,WANETA,BC,-117.583,49.0167,558,47.74350835
1336,WARFIELD,BC,-117.75,49.1,606,52.34944645
1343,NELSON RIXEN CREEK,BC,-117.399,49.5123,760,57.98520931
1347,ABERFELDIE,BC,-115.367,49.5,805,56.15862519
1348,BAYNES LAKE KOOTENAY RIVER,BC,-115.221,49.226,800,50.04934252
1349,CANAL FLATS RANGER STN,BC,-115.817,50.15,817,40.60209154
1355,CRANBROOK A,BC,-115.782,49.6122,940,47.86541134
1362,ELKO,BC,-115.117,49.3,931,55.91298202
1363,FERNIE,BC,-115.073,49.4887,1001,106.5128314
1367,FORDING RIVER COMINCO,BC,-114.855,50.1486,1585,50.83919639
1370,FT STEELE DANDY CRK,BC,-115.461,49.5239,856,57.50367791
1371,GRASMERE,BC,-115.067,49.0833,869,61.63090334
1376,KIMBERLEY A,BC,-115.783,49.7333,914,51.45687381
1381,KOOTENAY NP KTNY CRSG,BC,-116.051,50.8833,1170,41.48355842
1384,KOOTENAY NP WEST GATE,BC,-116.061,50.6308,935,52.42393157
1392,SPARWOOD,BC,-114.883,49.7453,1138,52.88476105
1397,WARDNER KTNY HATCHERY,BC,-115.46,49.4732,760,47.03480166
1398,WASA,BC,-115.631,49.8073,970,50.51454905
1405,ARMSTRONG,BC,-119.183,50.45,359,43.77100711
1407,ARMSTRONG NORTH,BC,-119.133,50.4667,373,40.77194627
1408,ASHCROFT,BC,-121.283,50.7167,305,29.49644096
1412,ASHCROFT M,BC,-121.333,50.7167,488,37.17734973
1415,BARRIERE,BC,-120.117,51.1833,415,42.97046292
1422,BRIDGE LAKE 2,BC,-120.793,51.5038,1155,44.35566844
1424,BUFFALO LAKE,BC,-121.083,51.7086,989,54.76693854
1429,CHASE,BC,-119.686,50.8189,359,36.97687209
1442,CRISS CREEK,BC,-120.728,51.0297,1122,43.77376505
1443,DARFIELD,BC,-120.183,51.2918,466,43.55827442
1444,EAGLE BAY,BC,-119.217,50.9333,412,50.43491066
1448,FALKLAND SALMON VALLEY,BC,-119.4,50.4667,485,34.79751356
1451,HAT CREEK,BC,-121.583,50.75,923,39.18666015
1452,HEFFLEY CREEK,BC,-120.183,50.9167,683,42.47696876
1460,KAMLOOPS,BC,-120.333,50.6667,379,40.33501897
1472,KAMLOOPS VALLEYVIEW,BC,-120.253,50.675,347,39.82666696
1482,LUMBY,BC,-118.956,50.2362,500,39.14193613
1485,MALAKWA EAGLE R HATCHERY,BC,-118.65,51,404,51.15333326
149,ALERT BAY,BC,-126.933,50.5833,59,114.4188645
1490,MCLURE,BC,-120.222,51.0467,381,36.48382621
1496,100 MILE HOUSE,BC,-121.303,51.6469,1059,49.47414945
1497,100 MILE HOUSE 6NE,BC,-121.217,51.6814,928,50.39976568
1499,RED LAKE,BC,-120.8,50.935,1162,41.47347729
15,CHEMAINUS,BC,-123.742,48.935,75,91.52641698
150,BALLENAS ISLAND,BC,-124.16,49.3503,15,45.46383305
1502,RUTH LAKE,BC,-120.979,51.8447,795,46.53762248
151,BLACK CREEK,BC,-125.133,49.8461,46,130.1328371
1511,SEYMOUR ARM,BC,-118.95,51.25,351,54.22467359
1513,SHUSWAP FALLS,BC,-118.817,50.3,427,47.47078556
1514,SICAMOUS,BC,-119,50.8,427,47.52403713
1516,SILVER CREEK,BC,-119.35,50.5452,419,42.93453657
1517,SORRENTO,BC,-119.483,50.8833,390,48.71657298
1518,SORRENTO EAST,BC,-119.4,50.8833,488,37.80711616
1520,SPENCES BRIDGE NICOLA,BC,-121.315,50.4218,235,35.75976553
1529,VAVENBY,BC,-119.778,51.5761,445,39.78280341
153,BLIND CHANNEL,BC,-125.5,50.4167,3,112.5396094
1534,WESTWOLD,BC,-119.751,50.4689,609,36.18564955
1537,KAMLOOPS PRATT ROAD,BC,-120.172,50.6296,729,46.18575738
1542,VIDETTE LAKE SHARPE LAKE,BC,-120.839,51.3265,1083,46.08602433
1555,BRISCO,BC,-116.258,50.8206,823,47.19913027
1556,BUGABOO CREEK LODGE,BC,-116.707,50.7547,1529,56.92621441
1558,CARIBOO LODGE,BC,-119.472,52.7195,1096,68.06180896
156,CAMERON LAKE,BC,-124.583,49.2833,193,127.1778456
1566,GLACIER NP ROGERS PASS,BC,-117.517,51.3017,1330,77.19375963
1568,GOLDEN A,BC,-116.982,51.2992,785,47.06106237
1571,GOLDSTREAM RIVER,BC,-118.425,51.6297,700,51.72032618
1574,MICA DAM,BC,-118.585,52.0531,579,59.66282673
1578,REVELSTOKE,BC,-118.2,51,456,51.01902805
1579,REVELSTOKE AIRPORT RD,BC,-118.166,50.9533,450,47.86856641
1586,SPILLIMACHEEN,BC,-116.4,50.9167,818,46.40831216
1588,VALEMOUNT,BC,-119.25,52.8167,797,43.96631968
159,CAMPBELL RIVER A,BC,-125.273,49.9519,109,95.35868876
1597,GLACIER NP MT FIDELITY,BC,-117.701,51.2382,1890,57.75154019
1600,YOHO NAT PARK BOULDER CR,BC,-116.533,51.3833,1219,48.00777631
1606,BALDONNEL,BC,-120.683,56.2333,686,72.48249426
1608,BEATTON RIVER A,BC,-121.383,57.3833,840,54.35166598
1611,BULLMOOSE,BC,-121.383,55.2333,1102,80.12361438
1613,CHARLIE LAKE,BC,-121.016,56.2977,753,69.92644037
1615,CHETWYND A,BC,-121.627,55.6872,610,79.51489146
1620,DAWSON CREEK A,BC,-120.182,55.7417,655,71.8188277
1630,FORT ST JOHN A,BC,-120.74,56.2381,695,69.65681807
1634,GERMANSEN LANDING,BC,-124.701,55.7855,766,46.99830827
164,CAMPBELL RIVER SURFSIDE,BC,-125.207,49.945,9,107.7520241
1640,HUDSON HOPE BCHPA DAM,BC,-122.2,56.0167,678,90.38632209
1643,MACKENZIE A,BC,-123.138,55.3053,690,43.56019334
1662,PINE PASS MT LEMORAY,BC,-122.483,55.5392,680,81.57216416
1664,SIKANNI CHIEF,BC,-122.718,57.2503,937,91.75412657
1668,TAYLOR FLATS,BC,-120.688,56.1667,517,61.35986593
1679,CASSIAR,BC,-129.833,59.2833,1078,49.06803364
168,CAPE MUDGE,BC,-125.195,49.9985,5,83.82420453
1683,DEASE LAKE,BC,-130.011,58.4283,807,45.57205004
1686,FORT NELSON A,BC,-122.597,58.8364,382,69.216604
170,CHATHAM POINT,BC,-125.446,50.3332,23,115.259636
1701,MUNCHO LAKE,BC,-125.767,58.93,836,59.74471106
1706,TETSA RIVER,BC,-124.236,58.6531,810,80.69666303
1709,SMITH RIVER A,BC,-126.433,59.9,673,39.79503322
1719,ATLIN,BC,-133.7,59.5667,674,42.08629331
1729,GRAHAM INLET,BC,-134.183,59.6,660,36.16501258
173,COAL HARBOUR RUPERT IN,BC,-127.5,50.6,57,127.2294724
174,COMOX A,BC,-124.9,49.7167,26,95.05281857
1741,PLEASANT CAMP,BC,-136.367,59.45,274,94.91907879
1747,FRASER CAMP,BC,-135.045,59.7164,869,60.33997935
1752,AISHIHIK A,YT,-137.483,61.65,966,37.4937949
1758,BEAVER CREEK A,YT,-140.868,62.4103,649,47.6800269
176,COOMBS,BC,-124.429,49.3058,98,107.2501098
1760,BLANCHARD RIVER,YT,-136.767,60,836,57.59392115
1769,BURWASH A,YT,-139.05,61.3667,806,42.61519673
177,CORTES ISLAND,BC,-125.033,50.0833,6,78.76053052
1772,CARCROSS,YT,-134.698,60.1743,660,36.35530001
1773,CARMACKS,YT,-136.3,62.1,525,33.16103459
1780,DAWSON,YT,-139.433,64.05,320,48.4489779
1782,DAWSON A,YT,-139.128,64.0431,370,33.54835606
179,CORTES ISLAND TIBER BAY,BC,-124.949,50.0714,15,75.55874214
1790,DRURY CREEK,YT,-134.39,62.2019,609,35.74429568
1791,EAGLE PLAINS,YT,-136.718,66.3694,620,45.97514506
1793,ELSA,YT,-135.483,63.9167,814,28.95102625
1796,FARO A,YT,-133.373,62.2069,716,31.66130328
180,COURTENAY GRANTHAM,BC,-124.999,49.7631,81,119.1564522
1806,HAINES JUNCTION,YT,-137.58,60.7725,595,48.48167236
181,COURTENAY PUNTLEDGE,BC,-125.033,49.6864,40,124.810241
1815,JOHNSONS CROSSING,YT,-133.3,60.4833,690,31.90047392
1818,KLONDIKE,YT,-138.216,64.4539,973,43.85448098
1821,KOMAKUK BEACH A,YT,-140.183,69.5833,7,37.28123102
1829,MAYO A,YT,-135.867,63.6167,504,32.1640746
1832,MAYO ROAD,YT,-135.183,60.8764,655,44.26429874
1833,MCQUESTEN,YT,-137.523,63.5942,458,38.56503189
184,CUMBERLAND,BC,-125.033,49.6167,159,123.4147405
1840,OGILVIE RIVER,YT,-138.305,65.3603,597,45.43683575
1841,OLD CROW A,YT,-139.839,67.5706,250,32.00044804
1845,OTTER FALLS NCPC,YT,-137.05,61.0333,830,39.00889812
1848,PELLY RANCH,YT,-137.311,62.83,445,38.61568187
1854,ROSS RIVER A,YT,-132.433,61.9667,705,34.31139851
1860,SHINGLE POINT A,YT,-137.217,68.95,49,40.5593943
1862,HOUR LAKE,YT,-129.132,61.1817,890,40.04404505
1868,STEWART CROSSING,YT,-136.683,63.3833,480,44.38123146
1874,SWIFT RIVER,YT,-131.183,60,891,39.96434072
1877,TAKHINI RIVER RANCH,YT,-135.573,60.9458,671,32.29612722
1879,TESLIN A,YT,-132.736,60.1741,705,33.24070777
188,DUNCAN BAY,BC,-125.283,50.0667,11,103.7075485
1885,TUCHITUA,YT,-129.217,60.9333,724,38.59095956
1887,WATSON LAKE A,YT,-128.822,60.1165,687,49.67432182
1900,AKLAVIK A,NT,-135.006,68.2233,6,37.07338659
1912,CAPE PARRY A,NT,-124.717,70.1667,87,36.42486653
1925,FORT GOOD HOPE A,NT,-128.651,66.2408,81,54.33570972
1930,FORT LIARD A,NT,-123.467,60.235,216,57.45599455
1935,FORT MCPHERSON,NT,-134.883,67.4333,30,58.17253117
1936,FORT MCPHERSON A,NT,-134.86,67.4078,35,37.01911445
1939,TULITA A,NT,-125.568,64.9086,100,53.44918365
194,GABRIOLA ISLAND,BC,-123.734,49.1539,46,62.71631555
1943,FORT PROVIDENCE,NT,-117.667,61.3333,159,50.35170239
1944,FORT RELIANCE,NT,-109.167,62.7167,166,43.59207245
1947,FORT RESOLUTION A,NT,-113.69,61.1808,160,49.59643928
195,HERIOT BAY SE,BC,-125.203,50.0994,17,112.6152005
1951,FORT SIMPSON A,NT,-121.237,61.7603,169,58.83038712
1959,FORT SMITH A,NT,-111.962,60.0203,205,68.70733881
1968,HAY RIVER A,NT,-115.783,60.8397,165,60.25243128
1972,HAY RIVER PARADISE GDNS,NT,-116,60.65,213,65.59119855
1979,INUVIK A,NT,-133.483,68.3042,68,38.60200433
1992,NICHOLSON PENINSULA,NT,-128.967,69.9333,89,32.68885268
1994,NORMAN WELLS A,NT,-126.8,65.2825,73,52.83853412
2003,PAULATUK A,NT,-124.075,69.3611,5,31.64507205
2010,PORT RADIUM,NT,-118.033,66.0833,191,55.7952938
203,LITTLE QUALICUM HATCHERY,BC,-124.512,49.3528,30,76.27281822
2034,TUNGSTEN,NT,-128.25,61.95,1143,50.71725766
2039,WRIGLEY A,NT,-123.437,63.2094,150,47.0943072
2042,YELLOWKNIFE A,NT,-114.44,62.4628,206,53.99208581
2046,YELLOWKNIFE HYDRO,NT,-114.25,62.6667,159,41.6949522
2047,YOHIN,NT,-123.742,61.2419,204,49.81559671
2064,BAKER LAKE A,NU,-96.0778,64.2989,19,50.82470423
2077,CLINTON POINT,NU,-120.8,69.5833,101,35.76880023
2078,CONTWOYTO LAKE,NU,-110.367,65.4833,451,40.8140017
2084,ARVIAT A,NU,-94.0667,61.1,10,44.89002583
2086,CORAL HARBOUR A,NU,-83.3594,64.1933,62,47.97788846
209,MUD BAY,BC,-124.794,49.4708,4,172.733805
2091,ENNADAI LAKE,NU,-100.9,61.1333,325,49.49563258
2095,GJOA HAVEN A,NU,-95.8503,68.6356,47,27.32865308
210,MYRA CREEK,BC,-125.606,49.5756,354,211.0121127
2106,JENNY LIND ISLAND A,NU,-101.733,68.65,18,40.4983817
2107,LADY FRANKLIN POINT A,NU,-113.217,68.5,16,30.93524828
2109,LUPIN A,NU,-111.25,65.7592,490,49.63399879
2110,PELLY BAY,NU,-89.7167,68.4333,326,40.99566493
2112,KUGAARUK A,NU,-89.7972,68.5406,16,41.57493747
2117,RANKIN INLET A,NU,-92.1167,62.8167,32,59.6389467
2126,SHEPHERD BAY A,NU,-93.4333,68.8167,43,28.30728784
2132,WHALE COVE A,NU,-92.5981,62.24,12,54.20474143
214,NANAIMO A,BC,-123.87,49.0544,28,89.44656255
2141,ALERT,NU,-62.2806,82.5178,30,17.17279622
2147,ARCTIC BAY,NU,-85.15,73.0333,11,33.11514618
2155,FOX FIVE,NU,-63.7889,67.5356,584,29.11930973
2162,BYRON BAY A,NU,-109.067,68.75,92,32.89916404
2163,CAMBRIDGE BAY A,NU,-105.138,69.1081,31,34.00354532
2169,CAPE DORSET A,NU,-76.525,64.2303,48,42.50351783
2173,CAPE DYER A,NU,-61.6167,66.5833,393,67.85491472
2175,CAPE HOOPER,NU,-66.8153,68.4725,390,30.56373478
2179,CLYDE A,NU,-68.5167,70.4861,26,35.773859
2186,DEWAR LAKES,NU,-71.1667,68.65,527,50.29321516
219,NANAIMO CITY YARD,BC,-123.988,49.1991,114,88.86621065
2193,EUREKA A,NU,-85.9333,79.9833,10,18.89935037
22,CORDOVA BAY SOUTH,BC,-123.367,48.5167,26,95.56628788
2200,GLADMAN POINT A,NU,-97.8,68.6667,14,41.03084847
2203,GRISE FIORD,NU,-82.9,76.4167,43,50.91753875
2204,HALL BEACH A,NU,-81.2425,68.7758,9,35.51032637
221,OYSTER RIVER UBC,BC,-125.133,49.8833,11,101.0130314
2216,IQALUIT A,NU,-68.55,63.75,34,48.14447727
2221,ISACHSEN,NU,-103.533,78.7833,25,20.8701598
2230,LONGSTAFF BLUFF,NU,-75.1408,68.8986,161,45.82308627
2231,MACKAR INLET,NU,-85.6667,68.3,395,37.36463057
2238,NANISIVIK A,NU,-84.6167,72.9833,642,38.65149517
2240,NOTTINGHAM ISLAND,NU,-77.9333,63.1167,16,49.64704442
225,NANAIMO DEPARTURE BAY,BC,-123.95,49.2167,8,74.54657884
2252,POND INLET A,NU,-77.9689,72.6894,62,34.90985731
2258,REPULSE BAY A,NU,-86.2247,66.5214,23,45.26761037
226,PINE ISLAND,BC,-127.728,50.9758,28,149.6116648
2263,RESOLUTE CARS,NU,-94.9694,74.7169,68,26.0697242
2274,TALOYOAK A,NU,-93.5833,69.55,27,34.28563163
228,PORT HARDY A,BC,-127.366,50.6803,22,121.8641475
2290,ULUKHAKTOK A,NT,-117.806,70.7628,36,29.09109302
2295,MOULD BAY A,NT,-119.333,76.2333,12,18.40871553
2299,SACHS HARBOUR A,NT,-125.267,72,86,23.46172304
2306,ALLIANCE,AB,-111.783,52.4333,716,88.29119712
2311,ANDREW,AB,-112.233,54.0167,610,65.03520337
2315,BASELINE LO,AB,-115.417,52.1333,1897,96.03914898
2326,BRAZEAU LO,AB,-115.417,53.0167,1088,92.92454224
2328,BRETON,AB,-114.483,53.1667,843,75.85830086
2332,BRIGHTVIEW,AB,-113.717,52.9833,815,83.18035055
2333,BROWNFIELD,AB,-111.469,52.3192,755,87.92134926
2336,BUSBY,AB,-113.889,53.9968,701,79.62569326
2339,CADOGAN,AB,-110.533,52.25,665,74.11744124
2346,CAMROSE,AB,-112.817,53.05,739,61.32965457
2347,CAMROSE 2,AB,-112.8,52.95,738,75.01846636
2350,CASTOR,AB,-111.9,52.1333,808,80.13010807
2351,CHAILEY,AB,-111.25,53.55,670,89.80221318
2356,CLEARWATER,AB,-115.25,51.9833,1280,96.02491312
236,QUALICUM R FISH RESEARCH,BC,-124.617,49.3938,8,127.039596
2363,CORONATION A,AB,-111.45,52.0667,791,61.13668408
2369,DAKOTA WEST,AB,-113.95,52.75,865,70.99900139
2385,EDMONTON CITY CENTRE A,AB,-113.518,53.5733,671,82.86482287
2387,EDMONTON NAMAO A,AB,-113.467,53.6667,688,89.87958505
2394,EDMONTON STONY PLAIN,AB,-114.108,53.5475,766,94.882095
2395,EDMONTON WOODBEND,AB,-113.75,53.4167,671,75.70119469
24,COWICHAN BAY CHERRY POINT,BC,-123.557,48.7111,1,75.13101252
240,SAYWARD 2,BC,-125.93,50.3247,16,115.6333701
2403,ELK POINT,AB,-111.067,53.8833,605,67.47798398
2406,ELLERSLIE,AB,-113.55,53.4167,694,84.43858501
2409,FABYAN,AB,-111,52.9667,698,85.59890586
2414,FORESTBURG PLANT SITE,AB,-112.12,52.4675,663,78.48921274
2417,FORT SASKATCHEWAN,AB,-113.183,53.7167,620,84.98319192
2426,GLENEVIS,AB,-114.517,53.8,732,103.3634849
2431,GWYNNE,AB,-113.183,52.95,768,73.06396721
2432,HACKETT,AB,-112.617,52.1667,852,67.38727882
2446,HUGHENDEN,AB,-110.967,52.5167,694,89.02638589
2455,KINSELLA RANCH,AB,-111.517,53,705,84.50733466
2459,LAVOY,AB,-111.867,53.5333,670,62.11206458
2467,LLOYDMINSTER,AB,-110,53.2833,646,64.78813089
2468,LLOYDMINSTER A,AB,-110.072,53.3092,668,96.14443603
2474,HOLDEN SOUTH,AB,-112.267,53.0833,709,68.57953414
2481,METISKOW CDA EPF,AB,-110.583,52.4,686,71.19794679
2486,MONITOR,AB,-110.55,52.0167,732,78.73931163
249,ENTRANCE ISLAND,BC,-123.809,49.2089,7,60.42113053
2494,NEWBROOK,AB,-112.95,54.3167,671,74.29776616
2499,OLIVER TREE NURSERY,AB,-113.367,53.65,648,72.18591535
2501,PARADISE VALLEY,AB,-110.35,53.1167,658,70.34226818
2511,RANFURLY,AB,-111.65,53.45,686,78.45611475
2513,RANFURLY 2NW,AB,-111.733,53.4167,673,94.11599989
2518,ROCKY MTN HOUSE,AB,-114.917,52.3833,1015,86.68146187
252,COURTENAY MEADOWBROOK,BC,-124.977,49.717,35,102.3320241
2528,ST LINA,AB,-111.45,54.3,632,68.14331659
2538,SEDGEWICK TOWN,AB,-111.7,52.7833,663,80.56906972
2542,SION,AB,-114.117,53.8833,701,90.55780746
2548,STETTLER NORTH,AB,-112.717,52.3333,821,68.96308039
2549,STETTLER,AB,-112.7,52.3,823,86.18171279
2553,SULLIVAN LAKE,AB,-111.95,52.05,811,76.40527906
2560,TOFIELD NORTH,AB,-112.75,53.55,701,69.48158675
2562,TULLIBY LAKE,AB,-110.133,53.6667,574,63.42637882
2567,UNCAS,AB,-113.033,53.5,750,69.18746689
2570,VEGREVILLE CDA,AB,-112.033,53.4833,636,75.15243837
2572,VERMILION A,AB,-110.833,53.35,619,63.5121287
2578,VIKING,AB,-111.783,53.1,691,74.71009541
258,ALBERNI ROBERTSON CREEK,BC,-124.982,49.3372,74,139.0225056
2591,WARWICK,AB,-111.983,53.65,610,60.11202085
2593,WASTINA HEMARUKA,AB,-111.117,51.7,792,77.85324366
2595,VEGREVILLE,AB,-112.098,53.5053,639,78.66112505
2598,WETASKIWIN,AB,-113.333,52.9667,756,81.64560793
26,COWICHAN LAKE FORESTRY,BC,-124.133,48.8244,177,156.629593
2600,WETASKIWIN SOUTH,AB,-113.383,52.6333,762,89.65390681
2601,WINFIELD,AB,-114.583,52.95,910,100.1767459
2616,HORBURG,AB,-115.2,52.4,1036,105.434058
2618,UNIVERSITY OF ALBERTA METABOLIC CENTRE,AB,-113.533,53.5167,668,77.83052167
2633,ACME CDA EPF,AB,-113.417,51.5,905,83.47808829
264,BAMFIELD EAST,BC,-125.117,48.8333,4,182.3847534
2652,BINDLOSS EAST,AB,-110.199,50.8908,636,69.32127604
2654,BLINDMAN,AB,-114.483,52.7667,960,101.2658598
2657,BOWDEN,AB,-114.017,51.9833,915,81.13486296
2658,BROOKS ONE TREE,AB,-111.783,50.6333,737,69.66287041
267,BULL HARBOUR,BC,-127.95,50.9167,14,139.9752783
2676,CRAIGMYLE,AB,-112.283,51.7667,846,69.73283575
2678,CROSSFIELD,AB,-114.167,51.4167,1128,101.2728982
268,CAPE BEALE LIGHT,BC,-125.216,48.7861,26,151.8828907
2686,DRUMHELLER ANDREW,AB,-112.867,51.4667,719,69.59822467
2692,ECKVILLE SOUTH,AB,-114.391,52.2847,960,83.71739478
2694,ELNORA,AB,-113.195,51.9639,930,69.59735509
2695,EMPRESS,AB,-110.006,50.9558,612,62.385425
270,CAPE SCOTT,BC,-128.427,50.7822,72,154.0643389
2706,HANNA,AB,-111.85,51.5833,823,70.71550825
2713,HUXLEY,AB,-113.433,51.9106,914,75.99945596
2715,IDDESLEIGH,AB,-111.321,50.7397,773,89.37433033
2716,JENNER,AB,-111.196,50.7222,755,74.60695849
2719,LACOMBE CDA,AB,-113.75,52.4667,847,76.28818597
272,CARMANAH POINT,BC,-124.751,48.6117,38,164.5499257
2730,MADDEN,AB,-114.324,51.5042,1138,85.99918938
2731,MARKERVILLE,AB,-114.133,52.1167,914,76.61864592
2738,OLDS,AB,-114.1,51.7833,1040,87.76273945
2741,OYEN CAPPON,AB,-110.517,51.1667,792,67.80857897
2742,OYEN CARA,AB,-110.472,51.3528,770,101.0713061
2749,PINE LAKE,AB,-113.5,52.1667,945,90.71825067
275,CONUMA RIVER HATCHERY,BC,-126.418,49.8003,12,289.3595458
2750,POLLOCKVILLE,AB,-111.6,51.0833,747,83.08576991
2754,RED DEER,AB,-113.817,52.2833,860,86.16410415
2755,RED DEER,AB,-113.792,52.3108,847,69.96178881
2757,RED DEER A,AB,-113.893,52.1786,905,78.58064507
2759,RIMBEY,AB,-114.233,52.6333,917,99.57815769
2764,SCHULER,AB,-110.086,50.3092,803,64.5844798
2765,SCOLLARD,AB,-112.867,51.9333,853,65.58487366
2767,SCOTFIELD,AB,-111.364,51.5834,762,70.8486631
2769,SIBBALD,AB,-110.248,51.475,725,68.33048339
277,ESTEVAN POINT,BC,-126.543,49.3833,6,178.2061626
2772,SIBBALD WESTGARD,AB,-110.146,51.4247,724,50.78675973
2775,SLEEPY HOLLOW,AB,-112.959,51.4919,811,63.47511435
2780,SUNDRE GARRINGTON,AB,-114.45,51.9667,991,87.63424791
2786,SYLVAN LAKE,AB,-114.167,52.35,920,88.58831265
2788,THREE HILLS,AB,-113.3,51.65,841,77.40592278
2792,TROCHU 2,AB,-113.217,51.8333,870,71.43556357
2793,TROCHU EQUITY,AB,-113.2,51.7833,854,65.50511718
2794,TROCHU TOWN,AB,-113.217,51.8333,876,72.70917482
280,GOLD RIVER TOWNSITE,BC,-126.055,49.7789,119,204.1188223
2806,THREE HILLS SOUTH,AB,-113.313,51.6822,846,55.35772451
2837,BROOKS 1,AB,-111.9,50.5667,758,102.1212358
2838,BROOKS AHRC,AB,-111.85,50.55,758,63.30072757
2839,BROOKS NORTH,AB,-111.883,50.6167,759,67.99342598
2847,CALDWELL,AB,-113.633,49.1667,1286,96.39997479
2854,CALGARY GLENMORE DAM,AB,-114.1,51.0167,1067,85.14351816
2862,CARDSTON,AB,-113.242,49.1317,1193,94.70164382
