ilocy,ilocx,HDD (degC-day),rlat,rlon,lat,lon,station_name,ratio,model_vals
741,532,4657.0,3.85105874325573,-10.741917600772846,50.1833,-113.883,STAVELY AAFC,0.8482724421122603,5459.138556246633
741,1133,6224.0,3.8488977138356315,15.851778350050044,48.85,-72.5333,NORMANDIN CDA,1.1499901287073067,5381.814307955671
741,1152,6102.0,3.827749452984931,16.694413110517512,48.5667,-71.3333,ST AMBROISE,1.1196280448217932,5419.4058084187145
741,1164,5846.0,3.8422604402526868,17.25132301995396,48.4,-70.5333,STE ROSE DU NORD,1.0641240477461118,5462.856477618078
741,1175,5777.0,3.8485009752727692,17.720254790013467,48.25,-69.8667,SACRE COEUR,1.1141305820103924,5156.078366959779
741,1280,4641.0,3.8191632149950627,22.350518174671695,46.5,-63.55,LONG RIVER,1.1573318743571945,3987.556884765625
742,380,3180.0,3.8731095045639248,-17.440320329245736,48.3667,-123.75,VICTORIA MARINE,0.8049349899084316,3928.434814453125
742,385,2934.0,3.866425232576927,-17.22336588045333,48.431999999999995,-123.439,ESQUIMALT HARBOUR,0.7426664340853265,3928.434814453125
742,387,2621.0,3.860863145810521,-17.13098660583699,48.457,-123.305,VICTORIA UNIVERSITY CS,0.7028723253683996,3708.034912109375
742,442,3435.0,3.8732294932584246,-14.711891970017005,49.2103,-119.821,KEREMEOS 2,0.5656703102251452,6038.3265237367805
742,630,5310.0,3.8673502491107055,-6.388839086316044,50.95,-107.15,LUCKY LAKE,1.0504558762938645,5026.549267787903
742,697,5999.0,3.887198018830976,-3.42540834014595,51.2667,-102.46700000000001,YORKTON A,1.0832135189664356,5507.037424189446
742,1148,6103.0,3.8838480572300575,16.547270133173278,48.6667,-71.5167,ST LEON DE LABRECQUE,1.1256617848464021,5391.240240215979
742,1215,5878.0,3.879052579206724,19.51319866942893,47.65,-67.35,KEDGWICK,1.1799729204939429,4953.484159231268
742,1287,4484.0,3.8747205465524615,22.678907444129308,46.4164,-63.0831,STANHOPE,1.192161068914656,3740.10595703125
743,378,2883.0,3.920431847725504,-17.544311929153427,48.3767,-123.921,SHERINGHAM POINT,0.6939543115045825,4131.1123046875
743,663,5507.0,3.9330611584573205,-4.933497718989451,51.1833,-104.867,DUVAL,1.0145119013183759,5397.730135188617
743,679,5881.0,3.9412236243023395,-4.230240399603828,51.2574,-103.75299999999999,KELLIHER,1.0642586828711647,5494.8673757554725
743,1180,5499.0,3.9275140340820363,17.940016482155016,48.25,-69.5167,GRANDES BERGERONNES,1.0884526430511825,5023.743055309182
743,1186,5320.0,3.925129776476902,18.22542581032934,48.15,-69.1167,TROIS PISTOLES,1.0690869973571204,4948.252152090106
743,1191,5851.0,3.900940340349545,18.44855505329142,48.05,-68.8167,ST GUY,1.1813716507954979,4924.8929014921105
743,1230,5819.0,3.9324306673751805,20.17267659272626,47.4556,-66.4153,UPSALQUITCH LAKE,1.2054411797322822,4800.158424604562
743,1293,4718.0,3.928605860891205,22.9580645865954,46.35,-62.6833,BANGOR,1.2651487675067323,3708.2548828125
744,377,2751.0,3.963422315456985,-17.578440910942895,48.4058,-123.991,POINT-NO-POINT,0.6621811692504705,4131.1123046875
744,518,6137.0,3.9545692041803706,-11.358288265849945,50.1486,-114.855,FORDING RIVER COMINCO,0.9291199542858223,6568.066986270593
744,562,4923.0,3.9532646939536473,-9.393077020352104,50.5553,-111.84899999999999,BROOKS,1.0417174807048553,4699.299462073344
745,596,5116.0,4.019695349595684,-7.888430692652143,50.8833,-109.53299999999999,LEADER 2,1.0575785915574418,4810.288479644862
745,639,5411.0,4.004028274264496,-6.011103315258324,51.1333,-106.583,ELBOW CS,1.0482139636877092,5133.113066931017
745,1270,4670.0,4.009565522811173,21.91500706072823,46.85,-64.0167,ALBERTON,1.164563640001745,3987.556884765625
746,387,2887.5,4.05401331129362,-17.1462653539833,48.63445,-123.4225,SAANICHTON CDA,0.7743395038158161,3708.034912109375
746,439,3660.0,4.062019040754055,-14.8297517816315,49.3572,-120.07700000000001,HEDLEY,0.5980067059776106,6085.948439862195
746,447,3362.0,4.074800059239958,-14.502483686793461,49.4631,-119.602,PENTICTON A,0.5527616621484609,6048.01740724177
746,487,3813.0,4.0430475347445824,-12.706572301852525,49.9127,-116.921,KASLO,0.5633409647914857,6730.521400644227
746,572,4864.0,4.04052004614901,-8.954116268421378,50.7222,-111.196,JENNER,1.0205468884643345,4739.296073162569
746,597,5209.0,4.042323964101323,-7.864251449612356,50.9095,-109.501,LEADER AIRPORT,1.0719969070203774,4831.856886704109
746,639,5488.0,4.034632687863994,-5.986396355842538,51.1667,-106.55,ELBOW 2 NE,1.0600229982265659,5148.160194744999
746,1130,6404.0,4.0418368439002865,15.743580064494113,49.0667,-72.6,HEMON,1.1600123883621751,5489.615581394546
746,1195,5785.0,4.057094707572021,18.62828168520398,48.1333,-68.4833,TRINITE DES MONTS,1.1588343170568294,4964.039779365963
746,1240,5141.0,4.043270581621149,20.59035593736473,47.4,-65.7833,NEPISIGUIT FALLS,1.126543637769706,4537.878066088361
747,384,3009.0,4.110152086638713,-17.269400328837698,48.6469,-123.626,SHAWNIGAN LAKE,0.7558778741113821,3958.4375
747,394,2770.0,4.113870510243994,-16.861279139610314,48.7839,-123.045,SATURNA ISLAND CS,0.7248503426192558,3800.009286798736
747,415,3228.0,4.1156583903364785,-15.929488710453215,49.08,-121.704,CHILLIWACK R HATCHERY,0.6031994608543557,5321.398940469494
747,629,5386.0,4.078796581815819,-6.432663915289442,51.1539,-107.26299999999999,ROCK POINT,1.0544331406764216,5079.261110354018
747,647,6026.0,4.0916505811562285,-5.620945749611672,51.2667,-105.98299999999999,DAVIDSON,1.1389595860040826,5261.0696410403325
747,707,6253.0,4.108471930400108,-2.981946127430022,51.5167,-101.78299999999999,COTE,1.1199086956089728,5552.122623879275
747,713,6220.0,4.115916935753063,-2.736568935201806,51.5386,-101.391,BOGGY CREEK,1.124999941497325,5497.827664423284
747,1190,5685.0,4.096128834016242,18.39946593601044,48.25,-68.7833,LADRIERE,1.1443699591859653,4939.889767318578
747,1268,4776.0,4.0873876211039795,21.8433378170044,46.95,-64.0667,TIGNISH,1.1909969902887225,3987.556884765625
747,1295,4573.0,4.097032741271308,23.04520507377626,46.4667,-62.4667,MONTICELLO,1.245371188510074,3651.3681640625
748,390,2614.0,4.152401361104286,-17.026181374218073,48.7667,-123.3,PENDER ISLAND,0.6807435423358889,3818.346096345544
748,412,2973.0,4.1562535927417334,-16.04814685208925,49.0819,-121.895,SARDIS,0.5835207169351619,5066.311248064013
748,433,4496.0,4.145266245687421,-15.127248949955375,49.35,-120.55,SIMILKAMEEN MINE,0.7401835079788817,6040.04446320979
748,546,4876.0,4.144844047955395,-10.090814284506862,50.6064,-112.98299999999999,QUEENSTOWN,0.993032627400454,4882.625515748163
748,590,5049.0,4.139936359166705,-8.171481000237797,50.9558,-110.006,EMPRESS,1.03697866254411,4841.598680098602
748,618,5119.0,4.1243678344601875,-6.915259829712671,51.1333,-108.03299999999999,ELROSE,1.018493768117171,4997.812868882326
748,665,5655.0,4.156879648816486,-4.826458845176113,51.4167,-104.73299999999999,SEMANS,1.026863218050685,5476.123687863444
748,870,6579.0,4.132586344072541,4.232948057721908,51.4478,-90.21600000000001,PICKLE LAKE (AUT),1.11907220190394,5845.9489154538405
748,1300,4625.0,4.153673757113379,23.247299074645955,46.4333,-62.1667,EAST BALTIC,1.2595324178567882,3651.3681640625
749,405,2850.0,4.198174141908334,-16.35606704872496,49.0253,-122.36,ABBOTSFORD A,0.6485309383237561,4369.858742192525
749,422,4234.0,4.1991101393692425,-15.578263258483593,49.2667,-121.23299999999999,HOPE SLIDE,0.7318885871179268,5752.532966500088
749,447,3470.0,4.1829850009180065,-14.502900388506939,49.5667,-119.65,SUMMERLAND CDA,0.5742369210395412,6008.853280159509
749,471,3761.0,4.194700231656005,-13.432130054557728,49.8719,-118.06700000000001,FAUQUIER,0.6020192767277149,6212.210641686101
749,482,3713.0,4.196953729114685,-12.965453311805444,49.9958,-117.37,NEW DENVER,0.5539279176951623,6665.380287378039
749,529,5068.0,4.183179096228548,-10.854261458483359,50.4833,-114.167,HIGH RIVER,0.8691277250173955,5798.374204473288
749,608,5404.0,4.208175040162602,-7.369585719764452,51.15,-108.76700000000001,ESTON,1.0871292678335334,4942.963343193633
749,658,5818.0,4.190016549970016,-5.148031551390762,51.4167,-105.25,LAST MOUNTAIN CS,1.0720858648134415,5396.316136769843
750,374,3163.0,4.213316731602393,-17.725059953436716,48.5917,-124.32600000000001,PORT RENFREW,0.8000641333637339,3931.2225273214376
750,384,2948.0,4.215322145055859,-17.303867938119573,48.7347,-123.728,DUNCAN KELVIN CREEK,0.7405543279761896,3958.4375
750,388,3318.0,4.241337519531197,-17.11894825465191,48.8203,-123.477,SALTSPRING IS CUSHEON LK,0.8193326455208896,4026.88623046875
750,390,2853.0,4.230411485119604,-17.013034013429962,48.8447,-123.32,MAYNE ISLAND,0.730696523952502,3882.558139123499
750,412,2758.0,4.24817729074097,-16.03865985659232,49.1722,-121.925,CHILLIWACK,0.5423123070147768,5057.0592156579905
750,434,4264.5,4.2490874649908505,-15.068802825259194,49.4664,-120.5115,PRINCETON A,0.7066316128519746,6001.064483816999
751,399,2701.0,4.280316385365256,-16.622523288650488,49.01835,-122.78399999999999,WHITE ROCK CAMPBELL SCIENTIFIC,0.6596030615894419,4071.8817642742215
751,415,2841.0,4.282087444883862,-15.91382619343588,49.2431,-121.76,AGASSIZ CDA,0.5362512323463724,5268.126173624728
751,662,5754.0,4.273196077704887,-4.982241182993214,51.5167,-105.0,NOKOMIS,1.0474902423945398,5462.269313055203
751,1181,5599.0,4.270024815557025,18.003736317316214,48.55,-69.25,SAULT AU MOUTON,1.0990572535012975,5065.745742525769
751,1217,5901.0,4.2589258467674656,19.567879812140987,47.9833,-67.0667,ST ALEXIS DE MATAPEDIA,1.171534993730299,5008.68346784961
751,1238,4909.0,4.264025097535811,20.52416016276687,47.6292,-65.7483,BATHURST A,1.057894550397746,4614.2794169907775
751,1240,5051.0,4.277932843751304,20.590317576219487,47.6167,-65.65,BATHURST,1.1007078232022423,4563.084936722783
751,1323,4379.0,4.273588051025234,24.277623200008552,46.1,-60.75,BADDECK,1.1392028046787963,3822.320829743289
752,387,2756.0,4.320322100495983,-17.139486636019633,48.8881,-123.546,SALTSPRING ST MARY'S L,0.6805547833199432,4026.88623046875
752,407,2845.0,4.304995978015404,-16.251515426315816,49.1596,-122.26050000000001,HATZIC LAKE,0.6152729250649666,4597.986625707483
752,706,5984.0,4.329181842759334,-3.0410843278094837,51.7333,-101.9,PELLY 2,1.06514374919762,5586.458787741396
752,1094,6602.0,4.299655318895919,14.13040416250506,49.7833,-74.85,CHAPAIS 2,1.1077675942700098,5926.251809592449
752,1098,6592.0,4.341123900397775,14.331937270448247,49.7667,-74.5333,CHIBOUGAMAU CHAPAIS A,1.109032737484809,5910.525153117773
752,1336,4519.0,4.323895497489409,24.83497938384116,45.9,-60.0,LOUISBOURG,1.196396988808097,3755.9540238557584
753,401,2682.0,4.348260777208051,-16.539751080453726,49.1092,-122.698,CLOVERDALE EAST,0.6271418639709223,4252.518567313671
753,418,2954.0,4.3534327670116,-15.766173011136742,49.3564,-121.579,LAIDLAW,0.5396470677666397,5443.195173049234
753,419,2955.0,4.348558395632354,-15.712158813189633,49.3683,-121.49799999999999,HOPE A,0.5346680769515855,5495.743664241934
753,456,4773.0,4.36631428443424,-14.094840391206992,49.8572,-119.126,JOE RICH CREEK,0.7923207716958606,5990.231825322068
753,489,4125.0,4.366764447583278,-12.655892445140642,50.2387,-116.97200000000001,DUNCAN LAKE DAM,0.5867665678713165,6990.55777201626
753,559,5091.0,4.381566459654021,-9.529007623571745,50.9497,-112.189,GEM,1.04137215382279,4861.277063790711
753,725,5919.0,4.350752600757855,-2.2113579097034943,51.8,-100.56700000000001,PINE RIVER,1.1060213312548468,5321.54910948635
753,1192,5229.0,4.345598033008107,18.495415831965524,48.45,-68.5167,RIMOUSKI,1.0507727934195346,4948.380191708
753,1200,5838.0,4.346610293759574,18.82751828514304,48.3333,-68.05,ST CHARLES GARNIER,1.1585074856538164,5010.931706022071
754,378,3041.0,4.3892107164985825,-17.525926516978938,48.8244,-124.133,COWICHAN LAKE FORESTRY,0.7624780161727887,3965.90522078357
754,385,2661.0,4.407282646003369,-17.245770999404836,48.935,-123.742,CHEMAINUS,0.6570958920226302,4026.88623046875
754,403,2998.0,4.409177694832759,-16.42221087748146,49.2044,-122.55799999999999,HANEY EAST,0.6759550972911434,4410.288690288109
754,404,3016.0,4.4049085695262455,-16.388393899957713,49.2111,-122.507,MAPLE RIDGE KANAKA CREEK,0.6711548120436067,4468.501070418854
754,406,2910.0,4.39691745751756,-16.29436243406389,49.2333,-122.367,STAVE FALLS,0.6311228610823528,4584.925830680345
754,447,3170.0,4.40295622329628,-14.48264311850057,49.7833,-119.71700000000001,PEACHLAND,0.5294849882231332,5953.314802541445
754,452,3759.0,4.417462893979642,-14.262401308174447,49.8595,-119.397,KELOWNA EAST,0.6257477676852232,5973.4640481295155
754,533,4899.0,4.394858083561403,-10.672781136320898,50.7292,-113.961,OKOTOKS,0.8896921505971832,5475.463874062147
754,547,5126.0,4.424569884169865,-10.075790246745512,50.8833,-113.05,GLEICHEN,1.0191919713920572,5001.218688900497
754,633,5308.0,4.388030623549306,-6.257256460178759,51.4833,-107.05,OUTLOOK PFRA,1.016587400668945,5192.056726683929
754,1207,5845.0,4.415906609261064,19.14630208065784,48.2833,-67.5667,LAC HUMQUI,1.1482454122790646,5061.777302224398
755,402,2877.0,4.440452463283688,-16.502915772943545,49.2083,-122.69,PITT MEADOWS CS,0.6464127324362429,4425.712489597961
755,404,3016.0,4.469260897504862,-16.412284099721834,49.2645,-122.573,HANEY UBC RF ADMIN,0.6602741905534488,4542.137249859457
755,451,3397.0,4.447394586976578,-14.312197407856804,49.8742,-119.484,KELOWNA PC BURNETTS NURSERY,0.5666193732917926,5961.524936501763
755,656,5781.0,4.453073929756193,-5.25564738770876,51.6667,-105.46700000000001,WATROUS,1.0530386405623875,5458.984977653077
755,657,5865.0,4.448566909522275,-5.214211817459767,51.6667,-105.4,WATROUS EAST,1.0664832689325832,5468.487293125201
755,674,5805.5,4.473443711760957,-4.46219952097385,51.7667,-104.2,WYNYARD,1.0235726084887806,5639.936463617797
755,1197,5593.0,4.462982010220393,18.71157237016122,48.4833,-68.15,ST GABRIEL,1.1154740812923278,4985.842705106712
755,1227,5307.0,4.442055448008857,20.024656104182274,47.9833,-66.3333,CHARLO A,1.0733748659652929,4916.4418110330635
756,364,3112.0,4.511538415015823,-18.159479475326084,48.7228,-125.09700000000001,PACHENA POINT,0.7573410183812491,4086.028076171875
756,396,2838.0,4.490015022667979,-16.765094095768198,49.1708,-123.09299999999999,RICHMOND NATURE PARK,0.6771016882718206,4167.846655471466
756,403,3074.0,4.48959888614015,-16.445466360704515,49.2732,-122.631,PITT POLDER,0.6706942851288048,4557.561049169314
756,453,3641.0,4.5057727167806005,-14.231007445272844,49.953050000000005,-119.389,KELOWNA A,0.6073032320526625,5961.675372226853
756,574,5225.0,4.478107795265021,-8.875774398307927,51.1667,-111.2,BIG STONE,1.0593778275712082,4904.431274542106
756,593,5368.0,4.4960464794674335,-8.012063646924494,51.3333,-109.85,ALSASK HARDENE,1.0716921764321339,4980.760788390739
756,1182,5685.0,4.480082579908052,18.043947655953147,48.7333,-69.0833,FORESTVILLE,1.1088521177802062,5098.120263977404
756,1221,5928.0,4.489153147866319,19.740328662103547,48.1333,-66.7,L'ALVERNE,1.1659612642625328,5055.653604233981
757,371,3115.0,4.539017149256139,-17.838013524950405,48.8594,-124.655,NITINAT RIVER HATCHERY,0.7727915442588871,4008.1957847993253
757,384,2982.0,4.547856150701866,-17.285246670498605,49.0544,-123.87,NANAIMO A,0.7490953209040018,3958.4375
757,395,2839.0,4.531847882450481,-16.812356613135417,49.195,-123.182,VANCOUVER INT'L A,0.6707436437305244,4208.836587907375
757,399,2776.0,4.546831998043405,-16.634725554060687,49.2667,-122.93299999999999,BURNABY MTN TERMINAL,0.6276002963991116,4398.347708086937
757,517,6183.0,4.542115258758745,-11.393993690309564,50.7125,-115.12,KANANASKIS POCATERRA,0.9005822692485981,6826.987248362157
757,621,5810.0,4.543253953489351,-6.782143420224657,51.5667,-107.917,ROSETOWN EAST,1.1214441891546332,5151.713524824019
757,1195,5249.0,4.5562730774171545,18.628454874362962,48.6,-68.2167,MONT-JOLI A,1.04957263527856,4972.986852680877
757,1226,5325.0,4.558528198692667,20.001159833155274,48.1,-66.3,NOUVELLE,1.0596248763304825,4997.130648337294
757,1247,4830.0,4.553130535964961,20.90147083831138,47.75,-65.0667,BERTRAND,1.0641118140866261,4513.496430266703
757,1332,4465.0,4.547908489350023,24.68599969266512,46.1667,-60.0481,SYDNEY A,1.1566602219119846,3838.565011754038
758,363,2979.0,4.598239668615089,-18.211071960248056,48.7861,-125.21600000000001,CAPE BEALE LIGHT,0.7249739375828217,4086.028076171875
758,394,2866.0,4.598340299011298,-16.836437539271188,49.25,-123.25,VANCOUVER UBC,0.6705917731368909,4249.826520343276
758,453,3493.0,4.590826836110048,-14.224088312309972,50.0366,-119.416,WINFIELD,0.5841674767741192,5945.856847206576
758,503,4557.0,4.603340912302254,-11.994721657058577,50.6308,-116.061,KOOTENAY NP WEST GATE,0.6154257893579926,7363.030079562784
758,620,5415.0,4.601498258506275,-6.836789854473691,51.6167,-108.01700000000001,ROSETOWN,1.0441140094317223,5157.078894786391
758,724,6034.0,4.586182571642997,-2.251761325269158,52.0333,-100.65,COWAN,1.1209488228650732,5352.6982085180925
758,1211,5935.0,4.574521181843739,19.322738338492357,48.3667,-67.2333,CAUSAPSCAL,1.1479988349163344,5140.821368714229
758,1327,4112.0,4.594963936759009,24.44192719124036,46.3167,-60.3333,POINT ACONI,1.0593139634606539,3859.949709842437
759,365,3071.0,4.619705458344962,-18.133245871845638,48.8333,-125.117,BAMFIELD EAST,0.7473631964809819,4086.028076171875
759,396,2615.0,4.6139940975641816,-16.742374252793972,49.2954,-123.12200000000001,VANCOUVER HARBOUR CS,0.5924934781346791,4388.755193793297
759,400,2784.0,4.643765710670216,-16.553165661100365,49.3847,-122.863,BUNTZEN BAY,0.6013162756821415,4603.832447098903
759,453,3090.0,4.614789997167405,-14.236490669980348,50.0561,-119.445,OKANAGAN CENTRE,0.5174582997511209,5937.947584696436
759,590,5339.0,4.616906810059531,-8.179567243060628,51.4247,-110.146,SIBBALD WESTGARD,1.0596417178506534,5010.189013209102
759,603,5536.0,4.610409614867476,-7.570753106418941,51.5167,-109.18299999999999,KINDERSLEY A,1.0824786455616016,5085.456938767264
759,716,6091.0,4.620556672303039,-2.6003435111991897,52.05,-101.21700000000001,SWAN RIVER,1.1035581815433622,5488.410696505431
759,1249,5034.0,4.651853828796736,21.005823736238465,47.8,-64.8667,BAS CARAQUET,1.1111821017455654,4504.859092472068
759,1251,4920.0,4.632375784571248,21.087559840485376,47.75,-64.7667,HAUT SHIPPAGAN,1.0796587549951495,4531.39404296875
760,386,2636.0,4.680156506521059,-17.195737935424567,49.2089,-123.809,ENTRANCE ISLAND,0.6509224995759689,4026.88623046875
760,524,5795.0,4.664327229451434,-11.091911224522784,50.9,-114.7,ELBOW RS,0.935331813049291,6160.854775583593
760,626,5477.0,4.679668930226122,-6.553164192605149,51.7333,-107.583,HARRIS,1.0382136693214292,5245.769887586663
760,678,6095.0,4.673267097978612,-4.267899575614031,51.9833,-103.917,PASWEGIN,1.0614464029151527,5709.9049363204995
760,707,6345.0,4.6772057377107075,-2.9985995226180022,52.0833,-101.867,PELLY,1.1312394349902728,5577.381189939267
760,716,5945.0,4.685995917015492,-2.6066397449072016,52.115,-101.23299999999999,SWAN RIVER RCS,1.0749912532639705,5499.208243288653
760,1207,5925.0,4.661496433489361,19.133442349688185,48.5167,-67.45,AMQUI,1.1503866073013684,5121.507052313913
760,1250,4800.0,4.662707364772209,21.02564696281144,47.8022,-64.8333,BAS CARAQUET,1.053325614629414,4531.39404296875
761,457,3884.0,4.724799050467952,-14.040005615571921,50.2167,-119.2,VERNON COLDSTREAM RANCH,0.6492826095838716,5948.379768147451
761,668,5938.0,4.731195483550668,-4.7067675930473545,52.0,-104.633,LEROY,1.0454286924162104,5648.056276353663
761,1200,5525.0,4.740397070800668,18.829758434149777,48.7,-67.8333,BAIE DES SABLES,1.0981961306103,5002.7132535136825
761,1235,5226.0,4.715470111362363,20.38318679106956,48.1,-65.6833,CAPLAN,1.0649843903048732,4879.545820921014
761,1315,4368.0,4.70829070687878,23.912394653903753,46.65,-60.95,CHETICAMP,1.0965979608505592,3960.850341796875
762,456,3758.0,4.755604639639365,-14.0864930211582,50.2333,-119.28299999999999,VERNON,0.6305589523367712,5926.309344518862
762,531,4896.0,4.76924219822372,-10.75830623635522,51.0761,-114.22200000000001,COP UPPER,0.8661248093819933,5621.007539572394
762,533,4906.0,4.7640512978146194,-10.70197599110477,51.0833,-114.133,UNIVERSITY OF CALGARY,0.8877609485528112,5495.215701158062
762,534,5011.0,4.778503714622416,-10.625797002736029,51.1139,-114.02,CALGARY INT'L A,0.9172596992321411,5432.319781950899
762,654,5845.0,4.745942265607827,-5.326736878329552,51.95,-105.633,VISCOUNT,1.0518211669955824,5525.808709344862
762,1323,4595.0,4.753863616254572,24.273625615981253,46.5333,-60.45,WRECK COVE BROOK,1.1623769985531078,3930.897737143835
763,360,2965.5,4.809502318099838,-18.3557025285089,48.9332,-125.53399999999999,AMPHITRITE POINT,0.7283064371240536,4048.899689284341
763,391,2782.0,4.788781407389454,-16.97143584939462,49.3856,-123.541,GIBSONS GOWER POINT,0.6120195985945447,4520.068676532202
763,529,5477.0,4.816583810372801,-10.845805340030955,51.1031,-114.374,SPRINGBANK A,0.9461755494505834,5756.046017644059
764,457,3531.0,4.859998740791233,-14.047864832441528,50.3443,-119.271,VERNON NORTH,0.5928894414660225,5922.120484300932
764,520,5227.0,4.8363904848695105,-11.26905824222256,51.0275,-115.035,KANANASKIS,0.7919150034693039,6563.37421345658
764,590,5342.0,4.864690176494659,-8.17501403860561,51.6697,-110.206,ESTHER 1,1.0466801947373712,5075.082594766089
764,774,6335.0,4.859701908610029,-0.013483923037703209,52.3597,-97.022,BERENS RIVER CS,1.1317598405820308,5566.03044262215
764,1005,6686.0,4.838614639714897,10.181446848171866,51.2667,-80.65,MOOSONEE UA,1.1127103267510408,5974.99424161291
764,1206,5629.0,4.832697161248764,19.11358756844058,48.6833,-67.3833,ST RENE DE MATANE,1.0976384156053065,5099.471722184584
764,1323,4482.0,4.873758057634859,24.25294202573579,46.65,-60.4,INGONISH BEACH,1.1262122920090598,3957.353318986414
765,378,3284.0,4.907850733280436,-17.545222341415535,49.3058,-124.429,COOMBS,0.7827002036651532,4172.159846691378
765,520,5186.0,4.895315794269252,-11.275867224351858,51.0833,-115.06700000000001,BOW VALLEY,0.7859284399967873,6561.494138852328
765,529,5201.0,4.916387552544458,-10.861806565950413,51.1969,-114.434,COCHRANE,0.8978431630874922,5760.22716955917
765,1239,5715.0,4.878238026964264,20.55674207718385,48.1833,-65.35,ST ELZEAR DE BONAVENTURE,1.1694670645910605,4859.386879991538
765,1322,4140.0,4.883307348938683,24.243318232091806,46.6628,-60.4064,INGONISH BEACH RCS,1.0356327152025964,3975.097793246172
766,372,3077.0,4.945895438594795,-17.81291919406879,49.25,-124.833,PORT ALBERNI A,0.7348354787329392,4163.807252426005
766,386,2590.0,4.946532338915584,-17.173074384200916,49.4675,-123.913,MERRY ISLAND LIGHTSTATION,0.5412676529635149,4758.1806640625
766,434,3813.0,4.923167284419255,-15.05497777356459,50.1142,-120.801,MERRITT STP,0.6355413804858389,5965.903300411677
766,460,4083.0,4.952922246062492,-13.928756872504852,50.4667,-119.133,ARMSTRONG NORTH,0.6812614635238293,5959.623090973559
766,529,5364.0,4.9585063395885,-10.861216812555899,51.2381,-114.448,COCHRANE VE6CQC,0.9262770746023334,5758.390213902274
766,555,5044.0,4.927662707280547,-9.731934430373395,51.4453,-112.677,DRUMHELLER EAST,0.9862414988577918,5085.633305701576
767,358,3108.0,5.0044347021713405,-18.449748667971477,49.0822,-125.773,TOFINO A,0.7563675723421986,4086.028076171875
767,377,3265.0,4.970492681486545,-17.58015042905721,49.3528,-124.512,LITTLE QUALICUM HATCHERY,0.7663063587306801,4236.761273699046
767,399,2971.0,5.002931842464856,-16.633988128152563,49.6983,-123.16,SQUAMISH STP CENTRAL,0.5518005479017588,5353.943230027142
767,459,3966.0,4.9998266950801575,-13.97093610751261,50.5,-119.21700000000001,ARMSTRONG HULLCAR,0.6628413848399072,5949.7173074946995
767,640,5100.0,4.987551067410895,-5.950817773475999,52.1167,-106.68299999999999,SASKATOON WATER TP,0.93652636116496,5415.061672791225
767,1189,5657.0,5.000317124244928,18.34141859275878,49.1167,-68.3833,LES BUISSONS,1.0795731939500657,5210.595064799587
767,1204,5510.0,4.9678042454456,19.001119379210156,48.85,-67.4667,MATANE,1.07889621298595,5078.379683041578
768,376,3079.0,5.032427849855934,-17.630534663570668,49.3938,-124.617,QUALICUM R FISH RESEARCH,0.7181658958516035,4263.223967187512
768,399,2988.0,5.033907426208861,-16.61639013198243,49.7333,-123.15,SQUAMISH STP,0.543184286360961,5469.991263951583
768,551,5504.0,5.008741950337037,-9.895205899950724,51.4919,-112.959,SLEEPY HOLLOW,1.0703651431969532,5113.281529350001
768,622,5691.0,5.044025402318534,-6.752163373239996,52.0667,-107.98299999999999,BIGGAR,1.0545972317884502,5366.055943065489
768,640,5757.0,5.039762809078846,-5.965341609252919,52.1667,-106.71700000000001,SASKATOON DIEFENBAKER INT'L A,1.0552408138301677,5424.976818194255
768,641,5586.0,5.014279146457886,-5.895926545544545,52.15,-106.6,SASKATOON SRC,1.0215984754119052,5437.182778661169
768,900,6904.0,5.02058830583224,5.562715540897963,52.1961,-87.9361,LANSDOWNE HOUSE (AUT),1.1343429114506154,6052.149657072535
769,399,3244.0,5.08339526237996,-16.606789185471683,49.7832,-123.161,SQUAMISH AIRPORT,0.5774708897041693,5586.039297876045
769,451,4266.0,5.06617061495533,-14.30691646858795,50.4689,-119.751,WESTWOLD,0.7229278832570436,5867.851477603526
769,457,3932.0,5.066941291229419,-14.03967533064155,50.5452,-119.35,SILVER CREEK,0.6593544727169647,5929.905740536982
769,513,5397.0,5.0655475865321336,-11.558827532360517,51.1833,-115.56700000000001,BANFF,0.7506201284861568,7149.6609840542205
769,514,5689.0,5.073148425232085,-11.547266050899315,51.1934,-115.552,BANFF CS,0.798148228445742,7087.704736589905
769,664,6021.0,5.0854568291137,-4.897887718260843,52.3333,-105.0,MUENSTER,1.0583751730516369,5656.948446010166
769,1191,5972.0,5.058478584630331,18.448044213540186,49.1333,-68.2,BAIE-COMEAU A,1.142292566545409,5198.711125586406
769,1208,6011.0,5.083231709000099,19.203872504046767,48.8833,-67.1167,ST JEAN DE CHERBOURG,1.159019149055868,5157.145139270328
770,572,5547.0,5.107947636287966,-8.98025718054277,51.7667,-111.55,CONTRACOSTA LAKE,1.0860354556348841,5078.87354146388
771,374,3091.0,5.144338579927795,-17.71243915585017,49.4708,-124.794,MUD BAY,0.7480206245247041,4109.02392578125
771,460,4005.0,5.181025267827681,-13.929167197494818,50.6856,-119.234,SALMON ARM A,0.6667277120276741,5973.202679538363
771,662,6100.0,5.177926663751053,-4.980624489834444,52.4167,-105.15,PILGER,1.0743100683459015,5646.163192710208
771,1296,4560.0,5.155209648688747,23.06626518785116,47.4167,-61.7833,ILES DE LA MADELEINE A,1.1448000690198143,3960.850341796875
