ilocy,ilocx,annual_pr (mm),rlat,rlon,lat,lon,station_name,ratio,model_vals
735,474,738.0,3.5652891404836695,-13.311122271809033,49.2964,-117.632,CASTLEGAR A,0.7936824913879833,1029.381103515625
735,502,390.0,3.5715594149337595,-12.06538588634602,49.6122,-115.78200000000001,CRANBROOK A,0.6158211125680378,701.0946655273438
735,515,615.0,3.565855703432369,-11.467506817735874,49.7453,-114.883,SPARWOOD,1.0635080124624703,640.1783447265625
735,613,344.0,3.5485294030307633,-7.1263636964379256,50.5333,-108.23299999999999,PENNANT,0.7757117149881808,490.9358215332031
735,620,417.0,3.57573762417401,-6.844124417848686,50.6,-107.8,STEWART VALLEY,0.93520449381042,493.6238098144531
735,671,418.0,3.56461980626041,-4.589525900353018,50.85,-104.26700000000001,CUPAR,0.9155811623807634,505.41259765625
735,741,489.0,3.5563231473957857,-1.5014131455851152,51.0333,-99.3833,STE ROSE,1.025865783077963,527.6973876953125
735,767,503.0,3.553930965206653,-0.3327285042335113,51.0528,-97.5283,FISHER BRANCH SOUTH,1.005109363861472,554.0147094726562
735,1139,906.0,3.5858890255644726,16.122340479606144,48.5167,-72.2667,ROBERVAL A,1.0378516720733302,966.4058227539062
736,446,308.0,3.631855361494509,-14.525037632565711,49.0319,-119.443,OSOYOOS WEST,0.5912177138932156,576.7265014648438
736,499,421.0,3.6182607534469056,-12.17419575157562,49.6316,-115.962,KIMBERLEY PCC,0.6281033393976477,742.0234375
736,500,441.0,3.622822715353144,-12.169723060108955,49.6371,-115.95700000000001,MARYSVILLE,0.6694254378135599,729.2946166992188
736,533,453.0,3.5910452304645837,-10.703421042375842,49.9375,-113.738,CLARESHOLM MEADOW CREEK,0.9529855662545669,526.2335205078125
736,557,319.0,3.6206018168190783,-9.63575639477059,50.1825,-112.12200000000001,VAUXHALL NORTH,0.7473685174920495,472.52252197265625
736,570,318.0,3.5910565071829694,-9.028653520187895,50.2667,-111.18299999999999,SUFFIELD A,0.7427936356255899,473.9424133300781
736,735,538.0,3.5980768303071136,-1.752106589196119,51.0667,-99.7833,OCHRE RIVER,1.1046029263106458,539.1911010742188
736,767,532.0,3.6012245950944775,-0.34605981184947304,51.1,-97.55,FISHER BRANCH,1.0628266444764556,554.1353149414062
736,820,673.0,3.6085516827729736,2.018623133323337,51.0669,-93.7931,RED LAKE A,1.1015240663967836,676.375244140625
736,1147,952.0,3.5978108026814204,16.479739155928193,48.4167,-71.75,LAC STE CROIX,1.0411541467555268,1012.2517700195312
736,1259,1094.0,3.6098271073172277,21.452579182734077,46.6667,-64.8667,REXTON,0.9925555374142557,1220.1947021484375
737,472,633.0,3.6348311639281152,-13.388348416536846,49.3434,-117.774,CASTLEGAR BCHPA DAM,0.6815931129214955,1028.1231689453125
737,533,437.0,3.6668932258558855,-10.669080915876853,50.0189,-113.711,CLARESHOLM WATERWORKS,0.9136567210625225,529.4988403320312
737,658,361.0,3.6375923197750746,-5.15429473960988,50.8667,-105.167,DILKE,0.8232307589302617,485.4586486816406
737,725,522.0,3.6486471044256565,-2.1807652710283705,51.1,-100.46700000000001,GILBERT PLAINS,1.0628459712995184,543.7093505859375
737,731,492.0,3.637650982133446,-1.9186062210436028,51.1,-100.05,DAUPHIN A,1.0021840774872517,543.4808349609375
737,755,485.0,3.6408561530950365,-0.859303947819417,51.1333,-98.3667,ASHERN,1.0079787773316053,532.66845703125
737,1136,842.0,3.6504271546022258,15.99683941147927,48.6167,-72.4167,ST PRIME,0.9697781602409971,961.1835327148438
737,1158,933.0,3.677953743438618,16.97946760951628,48.3333,-71.0,BAGOTVILLE A,0.9607669640193444,1075.0538330078125
737,1184,927.0,3.6760248375221,18.12667970804226,47.95,-69.3833,ST ARSENE,0.9998093889126306,1026.4295654296875
737,1273,1111.0,3.6494258841694034,22.048499523156686,46.4667,-64.05,WELLINGTON,0.9921665678350798,1239.6414794921875
737,1318,1432.0,3.6567883823707072,24.071650514322997,45.6333,-61.4,PORT HASTINGS,1.129049185546546,1404.095947265625
738,476,842.0,3.704947666342373,-13.19986095335665,49.4601,-117.523,SOUTH SLOCAN,0.8998254407772358,1035.90625
738,542,395.0,3.6898192184907055,-10.270252017961933,50.1244,-113.11200000000001,CARMANGAY VILLAGE,0.8892313693688062,491.75518798828125
738,768,587.0,3.686974162525788,-0.29212404081842136,51.1861,-97.4651,HODGSON 2,1.170692624333307,555.0880126953125
738,1188,1038.0,3.71007111167222,18.31675132549891,47.9167,-69.1,ST CLEMENT,1.062245322652644,1081.780517578125
738,1276,1058.0,3.6845959413421965,22.197652168319504,46.4389,-63.8317,SUMMERSIDE A,0.9473200356294785,1236.3902587890625
738,1288,1135.0,3.7088202378029633,22.71596758927946,46.25,-63.1333,CHARLOTTETOWN CDA,0.9677590612115432,1298.3603515625
738,1297,1206.0,3.695154703131543,23.128978936207325,46.0667,-62.6,ALLISTON,1.010531655854855,1321.1861572265625
739,468,510.0,3.752921020704988,-13.542665484533513,49.4167,-118.05,DEER PARK,0.5604503412002155,1007.3947143554688
739,478,986.0,3.7345715322890913,-13.108365117454234,49.5123,-117.399,NELSON RIXEN CREEK,1.0563873698165644,1033.2855224609375
739,505,443.0,3.737967306684414,-11.924005969830123,49.8073,-115.631,WASA,0.7277627637364711,673.8768310546875
739,606,320.0,3.764843611521291,-7.447614010539214,50.7,-108.78299999999999,ABBEY,0.7360560107177244,481.2887878417969
739,608,373.0,3.7388150566387237,-7.3873637934817005,50.6833,-108.68299999999999,SHACKLETON CDA EPF,0.8560819027579089,482.3476257324219
739,628,356.0,3.7636991911369555,-6.505263198283556,50.832,-107.311,BEECHY,0.8046838712509722,489.76904296875
739,642,372.0,3.7342872115062344,-5.864321118810744,50.8833,-106.3,TUGASKE,0.8474426856626726,485.95855712890625
739,1154,917.0,3.741989062421506,16.805250555170705,48.45,-71.2167,SHIPSHAW,0.9487627773567612,1069.986572265625
739,1155,944.0,3.7341605230781916,16.86002063192468,48.425,-71.1425,JONQUIERE,0.9751899290662013,1071.6412353515625
739,1173,993.0,3.7446479726977424,17.627419758878286,48.1833,-70.05,PETIT SAGUENAY,1.087299532470586,1011.0361328125
739,1223,1090.0,3.765611682770055,19.86140863927724,47.4167,-66.9333,MOUNT CARLETON,0.9860811106948864,1223.715576171875
739,1248,1087.0,3.765296967036392,20.93925168325036,47.0095,-65.4678,MIRAMICHI A,1.005282076661812,1197.038818359375
739,1287,1174.0,3.745334014783396,22.703007279034583,46.2886,-63.1286,CHARLOTTETOWN A,1.0029715958621188,1295.82421875
740,383,922.0,3.801170263662011,-17.31669566203045,48.3397,-123.539,WILLIAM HEAD,0.7418813378545179,1375.82470703125
740,445,312.0,3.782693428826806,-14.563245639110201,49.1658,-119.564,OLIVER,0.5706208343740442,605.3040771484375
740,446,311.0,3.7918317088633993,-14.547557757226489,49.178999999999995,-119.545,OLIVER STP,0.5907468166825195,582.8081665039062
740,481,922.0,3.77380329820672,-12.968111703261517,49.5861,-117.206,NELSON NE,0.9891290135379859,1031.9166259765625
740,688,473.0,3.7987314058440207,-3.8097930656591097,51.15,-103.06700000000001,FENWOOD,0.9918758338407612,527.9228515625
740,1146,921.0,3.810313606801532,16.432263690322472,48.6333,-71.7167,ST COEUR DE MARIE,1.0097700345007516,1009.7265625
740,1178,984.0,3.791934459363496,17.858931482521506,48.15,-69.7,TADOUSSAC,1.1005447916223772,989.81494140625
740,1194,1053.0,3.7720843136516287,18.580343919237365,47.8833,-68.7,SQUATECK,1.0144814395762705,1149.0816650390625
740,1268,1115.0,3.805146627159658,21.821103653985478,46.7003,-64.2617,O'LEARY,1.0023223749078223,1231.4990234375
740,1283,1253.0,3.7921882654199424,22.51366509642318,46.4089,-63.3503,NEW GLASGOW,1.0789090490882847,1285.679931640625
741,383,1021.0,3.8385625046026277,-17.31910469005003,48.3742,-123.561,METCHOSIN,0.8215410476675302,1375.82470703125
741,387,632.0,3.823732054743596,-17.157965052632917,48.4131,-123.325,VICTORIA GONZALES HTS,0.5477174534697375,1277.400634765625
741,388,701.0,3.850726217461285,-17.107774752313926,48.455,-123.26700000000001,VICTORIA PHYLLIS STREET,0.5873490041398848,1321.2603759765625
741,677,478.0,3.843908218073376,-4.324571532551571,51.1522,-103.889,LIPTON 2,1.0076769685153089,525.1376953125
741,1133,865.0,3.8488977138356315,15.851778350050044,48.85,-72.5333,NORMANDIN CDA,1.008849924512803,949.1965942382812
741,1152,1048.0,3.827749452984931,16.694413110517512,48.5667,-71.3333,ST AMBROISE,1.085420493148338,1068.88232421875
741,1164,1150.0,3.8422604402526868,17.25132301995396,48.4,-70.5333,STE ROSE DU NORD,1.181616282791474,1077.4273681640625
741,1280,1027.0,3.8191632149950627,22.350518174671695,46.5,-63.55,LONG RIVER,0.9216286652033225,1233.619140625
742,384,1118.0,3.872537763853238,-17.287448567355227,48.4167,-123.53299999999999,METCHOSIN HAPPY VALLEY,0.9340893786397269,1325.0125732421875
742,385,832.0,3.866425232576927,-17.22336588045333,48.431999999999995,-123.439,ESQUIMALT HARBOUR,0.7063627247671292,1303.9537353515625
742,697,441.0,3.887198018830976,-3.42540834014595,51.2667,-102.46700000000001,YORKTON A,0.9523418549228083,512.6398315429688
742,1134,854.0,3.8973917837374583,15.89382439559332,48.8833,-72.45,ALBANEL,1.0001261065635032,945.3001708984375
742,1140,853.0,3.8714177682740547,16.191463565716944,48.7667,-72.0333,PERIBONCA,0.973004563218495,970.51171875
742,1148,1081.0,3.8838480572300575,16.547270133173278,48.6667,-71.5167,ST LEON DE LABRECQUE,1.1582991115855792,1033.1695556640625
742,1215,991.0,3.879052579206724,19.51319866942893,47.65,-67.35,KEDGWICK,0.9145665777843168,1199.5682373046875
742,1237,1095.0,3.862139802217241,20.45703721604458,47.2833,-66.0667,LITTLE RIVER MINE,0.9878227582590675,1227.1614990234375
742,1287,1021.0,3.8747205465524615,22.678907444129308,46.4164,-63.0831,STANHOPE,0.8722606468272771,1295.82421875
743,663,413.0,3.9330611584573205,-4.933497718989451,51.1833,-104.867,DUVAL,0.9290301486039358,492.1379699707031
743,679,474.0,3.9412236243023395,-4.230240399603828,51.2574,-103.75299999999999,KELLIHER,0.9917245134252134,529.1196899414062
743,1137,913.0,3.916451399345996,16.060917621471862,48.85,-72.2,MISTASSINI,1.0541629022014525,958.8036499023438
743,1180,1063.0,3.9275140340820363,17.940016482155016,48.25,-69.5167,GRANDES BERGERONNES,1.1991392090438293,981.3643798828125
743,1186,983.0,3.925129776476902,18.22542581032934,48.15,-69.1167,TROIS PISTOLES,1.0545176620972931,1031.9681396484375
743,1191,1232.0,3.900940340349545,18.44855505329142,48.05,-68.8167,ST GUY,1.234817391634139,1104.5225830078125
743,1230,1082.0,3.9324306673751805,20.17267659272626,47.4556,-66.4153,UPSALQUITCH LAKE,0.9786247553473854,1223.989501953125
743,1293,1250.0,3.928605860891205,22.9580645865954,46.35,-62.6833,BANGOR,1.0555054625771187,1311.0406494140625
744,385,1146.0,3.954386513403612,-17.241168701867775,48.5092,-123.508,VICTORIA HIGHLAND,0.8768883659965552,1446.7947998046875
744,455,475.0,3.9881336102072575,-14.151193805230385,49.4783,-119.04700000000001,BEAVERDELL NORTH,0.7269593372490664,723.3527221679688
744,518,660.0,3.9545692041803706,-11.358288265849945,50.1486,-114.855,FORDING RIVER COMINCO,1.1035981785157305,662.0634155273438
744,562,342.0,3.948180963079119,-9.394708587266987,50.55,-111.85,BROOKS AHRC,0.8008884303689239,472.73822021484375
744,619,372.0,3.962534748887499,-6.875962951995233,50.9786,-107.935,HIGH POINT,0.8549037643150572,481.7174072265625
745,387,913.0,4.004747489451289,-17.156091286538057,48.5847,-123.41200000000002,CENTRAL SAANICH VEYANESS,0.6789657404092685,1488.6395263671875
745,562,351.0,4.017644062200856,-9.402653521080241,50.6167,-111.883,BROOKS NORTH,0.8201220811751515,473.8002014160156
745,596,360.0,4.019695349595684,-7.888430692652143,50.8833,-109.53299999999999,LEADER 2,0.8400613229300606,474.4147033691406
745,1270,1060.0,4.009565522811173,21.91500706072823,46.85,-64.0167,ALBERTON,0.9512428287395539,1233.619140625
746,384,1489.0,4.045946747325465,-17.301840517580594,48.5756,-123.64,SOOKE LAKE NORTH,1.0770414742391632,1530.484375
746,387,889.5,4.05401331129362,-17.1462653539833,48.63445,-123.4225,SAANICHTON CDA,0.6434038894128513,1530.484375
746,439,360.0,4.062019040754055,-14.8297517816315,49.3572,-120.07700000000001,HEDLEY,0.5529158379396404,720.792236328125
746,447,325.0,4.074800059239958,-14.502483686793461,49.4631,-119.602,PENTICTON A,0.6020291334454282,597.630126953125
746,487,874.0,4.0430475347445824,-12.706572301852525,49.9127,-116.921,KASLO,0.9453765996200595,1023.4655151367188
746,670,395.0,4.071279962099122,-4.6361888645773,51.35,-104.417,QUINTON,0.8589409941024535,509.0968322753906
746,686,468.0,4.060964003579812,-3.913408626389288,51.4032,-103.265,PARKERVIEW,0.9769598590918781,530.3172607421875
746,1130,948.0,4.0418368439002865,15.743580064494113,49.0667,-72.6,HEMON,1.1063071183367574,948.63525390625
746,1195,1058.0,4.057094707572021,18.62828168520398,48.1333,-68.4833,TRINITE DES MONTS,1.0267553594938224,1140.7364501953125
746,1240,1009.0,4.043270581621149,20.59035593736473,47.4,-65.7833,NEPISIGUIT FALLS,0.943338562206546,1184.10498046875
747,384,1241.0,4.110152086638713,-17.269400328837698,48.6469,-123.626,SHAWNIGAN LAKE,0.7450744824146305,1843.90576171875
747,394,668.0,4.113870510243994,-16.861279139610314,48.7839,-123.045,SATURNA ISLAND CS,0.4703267059882974,1572.3291015625
747,415,1496.0,4.1156583903364785,-15.929488710453215,49.08,-121.704,CHILLIWACK R HATCHERY,0.8048546622289018,2057.69384765625
747,525,689.0,4.104424504753164,-11.035735189948113,50.3667,-114.417,PEKISKO,1.1594219057162323,657.87646484375
747,629,400.0,4.078796581815819,-6.432663915289442,51.1539,-107.26299999999999,ROCK POINT,0.917814479395392,482.4715576171875
747,647,369.0,4.0916505811562285,-5.620945749611672,51.2667,-105.98299999999999,DAVIDSON,0.8442830676985953,483.843505859375
747,707,454.0,4.108471930400108,-2.981946127430022,51.5167,-101.78299999999999,COTE,0.9572577646987044,525.0414428710938
747,713,524.0,4.115916935753063,-2.736568935201806,51.5386,-101.391,BOGGY CREEK,1.0743839973252909,539.93115234375
747,1295,1131.0,4.097032741271308,23.04520507377626,46.4667,-62.4667,MONTICELLO,0.9368900659549396,1336.4127197265625
748,386,999.0,4.155660921465929,-17.204997210892135,48.7111,-123.557,COWICHAN BAY CHERRY POINT,0.6813682331959772,1623.1185302734375
748,390,869.0,4.14694984933553,-17.018982891778883,48.7639,-123.287,NORTH PENDER ISLAND,0.5927016963436478,1623.1185302734375
748,412,1504.0,4.1562535927417334,-16.04814685208925,49.0819,-121.895,SARDIS,0.8449238710294187,1970.5927734375
748,546,427.0,4.144844047955395,-10.090814284506862,50.6064,-112.98299999999999,QUEENSTOWN,0.9466412770207793,499.3546142578125
748,590,298.0,4.139936359166705,-8.171481000237797,50.9558,-110.006,EMPRESS,0.6945519170782779,474.9831237792969
748,618,382.0,4.1243678344601875,-6.915259829712671,51.1333,-108.03299999999999,ELROSE,0.8807019705516683,480.1766357421875
748,665,409.0,4.156879648816486,-4.826458845176113,51.4167,-104.73299999999999,SEMANS,0.9156972687384141,494.4678039550781
748,695,483.0,4.1288468763398685,-3.5334453420072105,51.5,-102.667,GOOD SPIRIT LAKE,1.0465394536049177,510.9261779785156
748,777,626.0,4.133460156725692,0.12446202820033661,51.6333,-96.8,PINE DOCK,1.2189169789225078,568.547607421875
748,870,685.0,4.133883041177155,4.2317050546339585,51.4492,-90.2178,PICKLE LAKE (AUT),1.018472097688403,744.5743408203125
748,1300,1226.0,4.153673757113379,23.247299074645955,46.4333,-62.1667,EAST BALTIC,1.0155855180024367,1336.4127197265625
749,405,1550.0,4.198174141908334,-16.35606704872496,49.0253,-122.36,ABBOTSFORD A,0.8641779978460713,1985.6153564453125
749,411,1537.0,4.175549351048323,-16.102620345114484,49.0833,-121.98299999999999,CULTUS LAKE,0.8707221318499687,1954.16357421875
749,422,1222.0,4.1991101393692425,-15.578263258483593,49.2667,-121.23299999999999,HOPE SLIDE,0.8362402124607903,1617.7327880859375
749,447,315.0,4.1829850009180065,-14.502900388506939,49.5667,-119.65,SUMMERLAND CDA,0.5706475452703396,611.095703125
749,471,740.0,4.194700231656005,-13.432130054557728,49.8719,-118.06700000000001,FAUQUIER,0.8076410152312772,1014.3316650390625
749,482,856.0,4.196953729114685,-12.965453311805444,49.9958,-117.37,NEW DENVER,0.9314020448044431,1017.4268798828125
749,529,515.0,4.183179096228548,-10.854261458483359,50.4833,-114.167,HIGH RIVER,0.9122963936482351,624.9393920898438
749,541,407.0,4.185965957506208,-10.319499214814037,50.5997,-113.348,HERRONTON EAST,0.8689556394973034,518.5175170898438
749,608,304.0,4.208175040162602,-7.369585719764452,51.15,-108.76700000000001,ESTON,0.7100674763744218,473.95880126953125
749,639,395.0,4.203816581613833,-5.996998085375782,51.3333,-106.6,STRONGFIELD,0.9043129665663534,483.5539855957031
749,658,380.0,4.190016549970016,-5.148031551390762,51.4167,-105.25,LAST MOUNTAIN CS,0.8615029751298443,488.30755615234375
750,374,3587.0,4.213316731602393,-17.725059953436716,48.5917,-124.32600000000001,PORT RENFREW,1.9694301602270423,2016.310546875
750,384,1207.5,4.225484477568949,-17.28450711662407,48.750699999999995,-123.7055,DUNCAN FORESTRY,0.7249616740658068,1843.90576171875
750,390,830.0,4.230411485119604,-17.013034013429962,48.8447,-123.32,MAYNE ISLAND,0.515689954275544,1781.7880859375
750,409,1873.0,4.23006727637994,-16.17239631597555,49.1133,-122.11,SUMAS CANAL,1.0209903356386565,2030.873046875
750,412,1756.0,4.24817729074097,-16.03865985659232,49.1722,-121.925,CHILLIWACK,1.0073394300858578,1929.8133544921875
750,434,344.0,4.250712703917452,-15.069322822765542,49.4678,-120.51299999999999,PRINCETON A,0.42278359128099924,900.7555541992188
750,543,454.0,4.235538469752231,-10.26538161254789,50.6594,-113.281,MOSSLEIGH,0.9803329040596698,512.6829833984375
751,384,1193.0,4.297540598575862,-17.267799040036827,48.8242,-123.71799999999999,NORTH COWICHAN,0.7003623904490908,1885.7506103515625
751,388,982.0,4.294419737541189,-17.11503553024932,48.8717,-123.49799999999999,GANGES MANSELL RD,0.61012956035974,1781.7880859375
751,399,1127.5,4.280316385365256,-16.622523288650488,49.01835,-122.78399999999999,WHITE ROCK CAMPBELL SCIENTIFIC,0.696462432273423,1792.1959228515625
751,406,1704.0,4.295025191945471,-16.304969461545735,49.1333,-122.333,MISSION,0.9091783505160603,2074.85205078125
751,415,1758.0,4.282087444883862,-15.91382619343588,49.2431,-121.76,AGASSIZ CDA,1.0257301865569817,1897.3714599609375
751,543,368.0,4.2948409926055815,-10.266411859183217,50.7172,-113.302,MOSSLEIGH BURNAY,0.792467305616504,514.0828247070312
751,662,373.0,4.273196077704887,-4.982241182993214,51.5167,-105.0,NOKOMIS,0.8390911943333634,492.1146545410156
751,668,372.0,4.2969489353206205,-4.718447615581337,51.5667,-104.583,RAYMORE,0.8211022609452122,501.54779052734375
751,1198,1156.0,4.295494208609465,18.740034828271256,48.3167,-68.2,OUIMET,1.1191139099898548,1143.536865234375
751,1217,1031.0,4.2589258467674656,19.567879812140987,47.9833,-67.0667,ST ALEXIS DE MATAPEDIA,0.9982102934555419,1143.413330078125
751,1240,1020.0,4.277932843751304,20.590317576219487,47.6167,-65.65,BATHURST,0.9863974365336444,1144.7611083984375
751,1323,1445.0,4.273588051025234,24.277623200008552,46.1,-60.75,BADDECK,1.1437440054416588,1398.6390380859375
752,368,2818.0,4.328181082204738,-17.98305833097965,48.6117,-124.751,CARMANAH POINT,1.4482835592705632,2154.041259765625
752,387,985.0,4.320322100495983,-17.139486636019633,48.8881,-123.546,SALTSPRING ST MARY'S L,0.5943510194473421,1834.677978515625
752,394,926.0,4.338808613062346,-16.817254923867115,49.0109,-123.09299999999999,DELTA TSAWWASSEN BEACH,0.5683664453827479,1803.63720703125
752,395,889.0,4.326367956385338,-16.81458798195812,49.0,-123.083,DELTA PEBBLE HILL,0.5480142019870602,1795.876953125
752,407,1923.5,4.304995978015404,-16.251515426315816,49.1596,-122.26050000000001,HATZIC LAKE,1.0058996122530133,2116.918701171875
752,455,705.0,4.324699664684144,-14.156814623894492,49.8,-119.2,MCCULLOCH,1.0555083168162243,739.4249267578125
752,614,371.0,4.317492293513623,-7.124496208245403,51.2944,-108.40700000000001,BICKLEIGH,0.8614831345122373,476.75335693359375
752,706,529.0,4.329181842759334,-3.0410843278094837,51.7333,-101.9,PELLY 2,1.1136268049692901,525.8751220703125
752,1094,956.0,4.299655318895919,14.13040416250506,49.7833,-74.85,CHAPAIS 2,1.0433151314765274,1014.3994750976562
752,1336,1604.0,4.323895497489409,24.83497938384116,45.9,-60.0,LOUISBOURG,1.246501050947555,1424.5521240234375
753,380,2186.0,4.375960772785033,-17.473880032657295,48.8294,-124.052,LAKE COWICHAN,1.226606039693447,1972.9300537109375
753,399,1328.0,4.373244354720083,-16.621378625398425,49.1067,-122.82799999999999,SURREY MUNICIPAL HALL,0.7745938687742456,1897.9757080078125
753,418,2148.0,4.3534327670116,-15.766173011136742,49.3564,-121.579,LAIDLAW,1.3656051089217498,1741.3087158203125
753,419,1890.0,4.348558395632354,-15.712158813189633,49.3683,-121.49799999999999,HOPE A,1.2525614115438841,1670.434326171875
753,456,582.0,4.36631428443424,-14.094840391206992,49.8572,-119.126,JOE RICH CREEK,0.84985132745225,758.1351928710938
753,489,794.0,4.366764447583278,-12.655892445140642,50.2387,-116.97200000000001,DUNCAN LAKE DAM,0.9051336425302086,971.1234130859375
753,1192,919.0,4.345598033008107,18.495415831965524,48.45,-68.5167,RIMOUSKI,0.9775759169002033,1040.714599609375
753,1200,1007.0,4.346610293759574,18.82751828514304,48.3333,-68.05,ST CHARLES GARNIER,0.9643431866841357,1156.0177001953125
753,1316,1392.0,4.378176065565075,23.95711761510144,46.3333,-61.1,MARGAREE FORKS,1.1215724960130216,1373.9739990234375
754,378,2175.0,4.3892107164985825,-17.525926516978938,48.8244,-124.133,COWICHAN LAKE FORESTRY,1.182023517599697,2037.041015625
754,385,1331.0,4.407282646003369,-17.245770999404836,48.935,-123.742,CHEMAINUS,0.7579954300445357,1943.918701171875
754,388,971.0,4.417636794970738,-17.124143984063895,48.985,-123.573,GALIANO NORTH,0.5529778832255778,1943.918701171875
754,399,1418.0,4.4024326161191825,-16.62458742737639,49.1333,-122.84700000000001,SURREY NEWTON,0.8053319641082488,1949.251708984375
754,403,1765.0,4.409177694832759,-16.42221087748146,49.2044,-122.55799999999999,HANEY EAST,0.9496757763559175,2057.481689453125
754,406,2334.0,4.39691745751756,-16.29436243406389,49.2333,-122.367,STAVE FALLS,1.2081667872627897,2138.654296875
754,447,391.0,4.40295622329628,-14.48264311850057,49.7833,-119.71700000000001,PEACHLAND,0.6845322747988741,632.3382568359375
754,533,528.0,4.394858083561403,-10.672781136320898,50.7292,-113.961,OKOTOKS,1.0067601210963113,580.5966796875
754,547,352.0,4.424569884169865,-10.075790246745512,50.8833,-113.05,GLEICHEN,0.7702215596926172,505.9337158203125
754,583,328.0,4.402247966115179,-8.45299930469127,51.1667,-110.51700000000001,OYEN CAPPON,0.765520439204032,474.3333740234375
754,633,348.0,4.388030623549306,-6.257256460178759,51.4833,-107.05,OUTLOOK PFRA,0.8131911098505182,473.75439453125
754,1207,1176.0,4.415906609261064,19.14630208065784,48.2833,-67.5667,LAC HUMQUI,1.1062418924712687,1176.857421875
755,394,1068.0,4.472467725290436,-16.837778880829,49.1306,-123.189,STEVESTON,0.596736020700133,1981.3245849609375
755,399,1570.5,4.453870409879224,-16.60666935900238,49.18775,-122.84649999999999,SURREY KWANTLEN PARK,0.8715375277628507,1994.8878173828125
755,404,2161.0,4.469260897504862,-16.412284099721834,49.2645,-122.573,HANEY UBC RF ADMIN,1.1230680011775467,2130.17529296875
755,451,331.0,4.447394586976578,-14.312197407856804,49.8742,-119.484,KELOWNA PC BURNETTS NURSERY,0.5323502377782342,688.3307495117188
755,656,419.0,4.453073929756193,-5.25564738770876,51.6667,-105.46700000000001,WATROUS,0.9493512210075801,488.6003112792969
755,674,411.0,4.473443711760957,-4.46219952097385,51.7667,-104.2,WYNYARD,0.8798334352056748,517.1398315429688
755,1227,1034.0,4.442055448008857,20.024656104182274,47.9833,-66.3333,CHARLO A,1.0377290442392761,1103.0703125
756,364,2998.0,4.511538415015823,-18.159479475326084,48.7228,-125.09700000000001,PACHENA POINT,1.379341453397639,2406.1708984375
756,396,1254.0,4.490015022667979,-16.765094095768198,49.1708,-123.09299999999999,RICHMOND NATURE PARK,0.6824324334761158,2034.2508544921875
756,403,2221.0,4.48959888614015,-16.445466360704515,49.2732,-122.631,PITT POLDER,1.144269992250926,2148.75390625
756,453,369.0,4.506705494696642,-14.223333606531087,49.9561,-119.37799999999999,KELOWNA A,0.5706322083955081,715.8742065429688
756,477,846.0,4.514084979159115,-13.166158987625593,50.25,-117.8,NAKUSP,0.9161090019824387,1022.3270263671875
756,593,303.0,4.4960464794674335,-8.012063646924494,51.3333,-109.85,ALSASK HARDENE,0.7050957935145132,475.73065185546875
756,686,412.0,4.493071445931065,-3.920621692914628,51.8333,-103.333,MARGO,0.8628422278358518,528.6064453125
756,1182,1091.0,4.480082579908052,18.043947655953147,48.7333,-69.0833,FORESTVILLE,1.2271785957024441,984.2005615234375
757,371,3737.0,4.539017149256139,-17.838013524950405,48.8594,-124.655,NITINAT RIVER HATCHERY,1.8485913694019735,2237.94189453125
757,384,1143.0,4.547856150701866,-17.285246670498605,49.0544,-123.87,NANAIMO A,0.6207207174025665,2038.5277099609375
757,395,1169.0,4.531847882450481,-16.812356613135417,49.195,-123.182,VANCOUVER INT'L A,0.6132032891842366,2110.457763671875
757,399,1913.75,4.5425240466912635,-16.61493040260031,49.269,-122.90225000000001,BURNABY MTN TERMINAL,1.0054412591692072,2107.1484375
757,400,1884.0,4.535263729431064,-16.592345526682276,49.2694,-122.866,COQUITLAM COMO LAKE AVE,0.9869686858087688,2113.21728515625
757,517,573.0,4.542115258758745,-11.393993690309564,50.7125,-115.12,KANANASKIS POCATERRA,0.9456652977285674,670.7857055664062
757,665,406.0,4.545532504093997,-4.860429282046435,51.8,-104.85,ESK,0.9064518630866625,495.8472595214844
757,716,537.0,4.55282111058439,-2.583007174491801,51.9833,-101.18299999999999,SWAN RIVER 2,1.0854137259968648,547.70361328125
757,1195,927.0,4.5562730774171545,18.628454874362962,48.6,-68.2167,MONT-JOLI A,0.9616360831226772,1067.1749267578125
757,1226,950.0,4.558528198692667,20.001159833155274,48.1,-66.3,NOUVELLE,0.9461207578444503,1111.5875244140625
757,1247,1121.0,4.553130535964961,20.90147083831138,47.75,-65.0667,BERTRAND,1.0814030218779667,1147.58447265625
757,1332,1495.0,4.547908489350023,24.68599969266512,46.1667,-60.0481,SYDNEY A,1.1813228096668629,1401.0035400390625
758,363,2744.0,4.598239668615089,-18.211071960248056,48.7861,-125.21600000000001,CAPE BEALE LIGHT,1.2608324647938114,2409.313720703125
758,394,1275.0,4.598340299011298,-16.836437539271188,49.25,-123.25,VANCOUVER UBC,0.6454976269475101,2186.66455078125
758,398,1897.5,4.58513524895967,-16.66860914163785,49.292,-123.001,BURNABY CAPITOL HILL,0.9674396533315363,2171.323486328125
758,400,2039.0,4.567805169813779,-16.592966430680345,49.3,-122.883,IOCO REFINERY,1.0355092128800485,2179.866455078125
758,453,376.0,4.590826836110048,-14.224088312309972,50.0366,-119.416,WINFIELD,0.5899440588165019,705.5757446289062
