ilocy,ilocx,annual_rain (mm),rlat,rlon,lat,lon,station_name,ratio,model_vals
759,453,322.0,4.614789997167405,-14.236490669980348,50.0561,-119.445,OKANAGAN CENTRE,0.8567349922873578,435.90631103515625
759,590,270.0,4.616906810059531,-8.179567243060628,51.4247,-110.146,SIBBALD WESTGARD,0.7562369144750822,414.0851745605469
759,603,269.0,4.610409614867476,-7.570753106418941,51.5167,-109.18299999999999,KINDERSLEY A,0.7607730467968257,410.0916748046875
759,716,376.0,4.620556672303039,-2.6003435111991897,52.05,-101.21700000000001,SWAN RIVER,0.9849713601753972,442.7392578125
760,394,1290.0,4.67751496569464,-16.8193155009282,49.3304,-123.265,POINT ATKINSON,0.7654532117180239,1954.5863037109375
760,397,2132.0,4.676480584520747,-16.701430909484532,49.36776666666666,-123.09400000000001,N VANC GROUSE MTN RESORT,1.2229158615293876,2021.9686279296875
760,454,353.0,4.656421745231054,-14.171880043828313,50.1142,-119.367,OYAMA,0.926143085114289,442.0591735839844
760,524,404.0,4.664327229451434,-11.091911224522784,50.9,-114.7,ELBOW RS,0.9099551856714839,514.9263916015625
760,588,238.0,4.677219155435444,-8.233904788378608,51.475,-110.24799999999999,SIBBALD,0.6644050785310901,415.4586486816406
760,626,279.0,4.679668930226122,-6.553164192605149,51.7333,-107.583,HARRIS,0.8017722412704198,403.5868225097656
760,678,323.0,4.673267097978612,-4.267899575614031,51.9833,-103.917,PASWEGIN,0.8758811722629153,427.70184326171875
760,685,310.0,4.665147379287437,-3.9790037313476145,52.0,-103.45,KUROKI,0.8244139287584001,436.1141357421875
760,707,390.0,4.6772057377107075,-2.9985995226180022,52.0833,-101.867,PELLY,1.0307172326108416,438.8426818847656
760,1207,667.0,4.661496433489361,19.133442349688185,48.5167,-67.45,AMQUI,0.7976956713190598,969.7781372070312
761,383,1103.0,4.710062897622685,-17.309608391529213,49.1991,-123.988,NANAIMO CITY YARD,0.7342305132709851,1742.3157958984375
761,384,906.0,4.718313788664418,-17.280217089158082,49.2167,-123.95,NANAIMO DEPARTURE BAY,0.6030941478001021,1742.3157958984375
761,396,2139.0,4.710049764313269,-16.751319013808093,49.3833,-123.18299999999999,HOLLYBURN RIDGE,1.2150074044346757,2041.8115234375
761,399,3736.0,4.717351890627871,-16.6010637186266,49.438900000000004,-122.96900000000001,SEYMOUR FALLS,2.0824961524038033,2080.685546875
761,457,333.0,4.724799050467952,-14.040005615571921,50.2167,-119.2,VERNON COLDSTREAM RANCH,0.8301348026570141,465.2425231933594
761,668,340.0,4.731195483550668,-4.7067675930473545,52.0,-104.633,LEROY,0.9464277093357435,416.6537170410156
761,1235,749.0,4.715470111362363,20.38318679106956,48.1,-65.6833,CAPLAN,0.9067070242810821,958.0730590820312
761,1315,1007.0,4.70829070687878,23.912394653903753,46.65,-60.95,CHETICAMP,1.0129846205930442,1152.9498291015625
762,393,1564.0,4.743156118361781,-16.90369011675194,49.3648,-123.42,BOWEN ISLAND BOWEN BAY,0.8853201863685519,2048.897216796875
762,533,312.0,4.7640512978146194,-10.70197599110477,51.0833,-114.133,UNIVERSITY OF CALGARY,0.7451265431648288,485.6331787109375
762,534,317.0,4.778503714622416,-10.625797002736029,51.1139,-114.02,CALGARY INT'L A,0.764999994123086,480.5976257324219
762,1323,1580.0,4.753863616254572,24.273625615981253,46.5333,-60.45,WRECK COVE BROOK,1.5616190075894127,1173.4532470703125
763,360,3364.0,4.819196149186257,-18.34709396132917,48.9453,-125.527,UCLUELET KENNEDY CAMP,1.6155529391961907,2415.008056640625
763,391,1337.0,4.791210417179945,-16.961239803846617,49.39125,-123.5275,GIBSONS,0.7749095637681128,2001.0787353515625
763,393,1833.0,4.819875188283023,-16.885833718695846,49.4431,-123.43299999999999,GAMBIER HARBOUR,1.037590729931941,2048.897216796875
763,456,329.0,4.790108661117629,-14.09441817628126,50.2642,-119.31,VERNON BELLA VISTA,0.8421585638701881,453.0914001464844
763,464,461.0,4.792318474256425,-13.731586940666123,50.3667,-118.76700000000001,LUMBY SIGALET RD,0.9674958340438186,552.6314697265625
763,502,329.0,4.8177397774126876,-12.069869284786945,50.8206,-116.258,BRISCO,0.8947572959182845,426.4562072753906
763,628,242.0,4.822758799945888,-6.492204967096377,51.8833,-107.51700000000001,LENEY,0.6981804174509303,402.0050354003906
764,457,349.0,4.859998740791233,-14.047864832441528,50.3443,-119.271,VERNON NORTH,0.870606567787026,464.9296875
764,505,336.0,4.8468368552788315,-11.927365983152427,50.8833,-116.051,KOOTENAY NP KTNY CRSG,0.9383555706459943,415.2939758300781
764,520,391.0,4.8363904848695105,-11.26905824222256,51.0275,-115.035,KANANASKIS,0.9032420262888137,502.0609130859375
764,1005,509.0,4.838614639714897,10.181446848171866,51.2667,-80.65,MOOSONEE UA,1.0070065185769217,586.231689453125
764,1323,1304.0,4.873758057634859,24.25294202573579,46.65,-60.4,INGONISH BEACH,1.2878857473694902,1174.3134765625
765,378,1082.0,4.907850733280436,-17.545222341415535,49.3058,-124.429,COOMBS,0.7251482882188466,1730.55029296875
765,382,722.0,4.890221179886947,-17.364549459480404,49.3503,-124.16,BALLENAS ISLAND,0.4779954959034526,1751.85107421875
765,393,3213.0,4.900070260324489,-16.89226252043766,49.5167,-123.48299999999999,PORT MELLON,1.7859091316175164,2086.58056640625
765,529,313.0,4.916387552544458,-10.861806565950413,51.1969,-114.434,COCHRANE,0.7135451613243426,508.75262451171875
765,573,260.0,4.906492140896665,-8.90046437731692,51.5834,-111.36399999999999,SCOTFIELD,0.7082758266262624,425.75006103515625
765,1171,604.0,4.907067706239205,17.560127308928394,49.3,-69.55,LABRIEVILLE B1,0.8318173194586906,842.1564331054688
765,1239,852.0,4.878238026964264,20.55674207718385,48.1833,-65.35,ST ELZEAR DE BONAVENTURE,1.0143312335697525,974.1898193359375
765,1316,998.0,4.913104255507787,23.952834200541485,46.8167,-60.7667,PLEASANT BAY GRAND ANSE,1.0143204118282472,1141.140625
766,372,1780.0,4.945895438594795,-17.81291919406879,49.25,-124.833,PORT ALBERNI A,1.06070176403385,1946.30322265625
766,386,985.0,4.946532338915584,-17.173074384200916,49.4675,-123.913,MERRY ISLAND LIGHTSTATION,0.5648737069221632,2022.407470703125
766,434,234.0,4.923167284419255,-15.05497777356459,50.1142,-120.801,MERRITT STP,0.7143134256046603,379.93634033203125
766,1244,895.0,4.943039814124749,20.79579423032569,48.15,-64.9833,PORT DANIEL,1.0644901372973057,975.135986328125
767,358,3220.0,5.0044347021713405,-18.449748667971477,49.0822,-125.773,TOFINO A,1.497357881294752,2494.10107421875
767,377,1030.0,4.970492681486545,-17.58015042905721,49.3528,-124.512,LITTLE QUALICUM HATCHERY,0.6645555125078653,1797.5863037109375
767,552,287.0,4.972439764274952,-9.844019917580875,51.4667,-112.867,DRUMHELLER ANDREW,0.7506567598080189,443.42919921875
767,640,285.0,4.987551067410895,-5.950817773475999,52.1167,-106.68299999999999,SASKATOON WATER TP,0.8304534163479713,398.02777099609375
768,376,1257.0,5.032427849855934,-17.630534663570668,49.3938,-124.617,QUALICUM R FISH RESEARCH,0.7958766757599967,1831.7799072265625
768,388,2766.0,5.048357502872192,-17.120154127179127,49.5811,-123.889,WOODFIBRE,1.5744713350945183,2037.516845703125
768,607,263.0,5.046908869991233,-7.416974420966615,51.9717,-109.04799999999999,KERROBERT,0.7439260347575934,410.02447509765625
768,622,267.0,5.044025402318534,-6.752163373239996,52.0667,-107.98299999999999,BIGGAR,0.765937251896125,404.2982482910156
768,640,267.0,5.039762809078846,-5.965341609252919,52.1667,-106.71700000000001,SASKATOON DIEFENBAKER INT'L A,0.7792134799504851,397.4098205566406
768,641,273.0,5.014279146457886,-5.895926545544545,52.15,-106.6,SASKATOON SRC,0.7954912261444997,398.025634765625
768,662,309.0,5.026640084197605,-4.976265461192714,52.2667,-105.117,HUMBOLDT,0.8570963952757114,418.1312255859375
769,356,3089.0,5.06603636022631,-18.53166513420598,49.1106,-125.92299999999999,LENNARD ISLAND,1.3783830456427268,2599.152587890625
769,371,2018.0,5.061358051467582,-17.874105205443367,49.3372,-124.98200000000001,ALBERNI ROBERTSON CREEK,1.227279716396892,1907.0469970703125
769,451,283.0,5.06617061495533,-14.30691646858795,50.4689,-119.751,WESTWOLD,0.7085889371414426,463.2077941894531
769,457,397.0,5.066941291229419,-14.03967533064155,50.5452,-119.35,SILVER CREEK,0.929562868027449,495.3310241699219
769,513,287.0,5.0655475865321336,-11.558827532360517,51.1833,-115.56700000000001,BANFF,0.7108156707287842,468.2833251953125
769,523,364.0,5.087066473272804,-11.14405404832955,51.3,-114.93299999999999,GHOST RS,0.8181431680671861,516.00732421875
769,664,312.0,5.0854568291137,-4.897887718260843,52.3333,-105.0,MUENSTER,0.8634821308909786,419.0685119628906
769,901,461.0,5.061316046013959,5.590602250568889,52.2333,-87.8833,LANSDOWNE HOUSE,0.9502846701187075,562.6405029296875
769,1191,678.0,5.058478584630331,18.448044213540186,49.1333,-68.2,BAIE-COMEAU A,0.9249505292003375,850.1488647460938
769,1208,690.0,5.083231709000099,19.203872504046767,48.8833,-67.1167,ST JEAN DE CHERBOURG,0.8705304366221847,919.2823486328125
770,394,2193.0,5.099544698905087,-16.856639322763208,49.7167,-123.53299999999999,CLOWHOM FALLS,1.282224364651478,1983.61962890625
771,374,1594.0,5.144338579927795,-17.71243915585017,49.4708,-124.794,MUD BAY,0.9900389764505513,1867.3245849609375
771,460,448.0,5.181025267827681,-13.929167197494818,50.6856,-119.234,SALMON ARM A,0.9500131753633004,546.9305419921875
771,662,322.0,5.177926663751053,-4.980624489834444,52.4167,-105.15,PILGER,0.8883724004378288,420.3824768066406
772,459,372.0,5.203551883854183,-13.955030258363989,50.7,-119.28299999999999,SALMON ARM 2,0.7987580991941915,540.1463623046875
772,532,340.0,5.2008952560759045,-10.726340242868792,51.5042,-114.324,MADDEN,0.7936536283958701,496.8573303222656
772,561,311.0,5.19438721830866,-9.427377395117452,51.7667,-112.28299999999999,CRAIGMYLE,0.8136891202873252,443.2876892089844
773,476,611.0,5.253797842772089,-13.203936242889501,50.9533,-118.166,REVELSTOKE AIRPORT RD,1.098037507744805,645.3685913085938
773,586,304.0,5.242959195924809,-8.325563129993355,52.0167,-110.55,MONITOR,0.8373327795260764,421.0748291015625
773,680,352.0,5.266355704159742,-4.1631672065139504,52.5833,-103.833,MCKAGUE 2,0.9403121824734567,434.1645812988281
773,718,481.0,5.232169727941138,-2.494310742355356,52.6664,-101.098,MAFEKING,1.2619739154811431,442.0572204589844
774,383,1384.0,5.316498550945364,-17.31911445998422,49.7667,-124.31700000000001,STILLWATER POWER HOUSE,0.8002293127079005,2005.8822021484375
774,434,217.0,5.300830930652868,-15.08097548770969,50.4667,-121.01700000000001,HIGHLAND VALLEY LORNEX,0.669085773625174,376.15057373046875
774,690,333.0,5.298108730567295,-3.7425747347495264,52.65,-103.15,PORCUPINE PLAIN,0.8770933515998182,440.333984375
775,383,1529.0,5.343615991277661,-17.30996328469799,49.7953,-124.318,LOIS RIVER DAM,0.8861144089196247,2001.2506103515625
775,446,210.0,5.355691295799328,-14.553502791193258,50.675,-120.25299999999999,KAMLOOPS VALLEYVIEW,0.5278955750617547,461.3760681152344
775,549,297.0,5.324618509841068,-9.982206102528417,51.7833,-113.2,TROCHU EQUITY,0.7567954901098533,455.1575012207031
776,373,1402.0,5.400287094262886,-17.783370943226355,49.6864,-125.03299999999999,COURTENAY PUNTLEDGE,0.8159411218279243,1992.842529296875
776,375,1101.0,5.398827057118161,-17.69177543345937,49.7167,-124.9,COMOX A,0.6407640336180775,1992.842529296875
776,405,876.0,5.367198301998756,-16.368037148016132,50.1289,-122.955,WHISTLER,0.9601064959626389,1058.2017822265625
776,494,313.0,5.394415140675882,-12.39295400636217,51.2992,-116.98200000000001,GOLDEN A,0.8121033367680338,447.00958251953125
776,506,263.0,5.405661917979287,-11.89478490110726,51.4333,-116.21700000000001,LAKE LOUISE,0.7217512654841228,422.62188720703125
776,574,279.0,5.391313639347458,-8.863542897471344,52.0667,-111.45,CORONATION A,0.7428672147882652,435.5888977050781
776,1198,666.0,5.366708797465275,18.738641201712777,49.3167,-67.6167,GODBOUT,0.9017234000594779,856.613037109375
776,1217,663.0,5.382512908793029,19.592472947387485,49.0167,-66.4,CAP SEIZE,0.7997640854545736,961.4692993164062
777,381,1171.0,5.420220326338664,-17.40753530712463,49.8342,-124.5,POWELL RIVER A,0.680871832185087,1994.6895751953125
777,443,209.0,5.416834683190573,-14.660457567490104,50.7022,-120.44200000000001,KAMLOOPS A,0.5596164193022201,433.15130615234375
777,462,496.0,5.4158032679795,-13.849138453565981,50.9333,-119.21700000000001,EAGLE BAY,0.9527464252254292,603.7930908203125
777,537,363.0,5.442755817845995,-10.528709430555413,51.7833,-114.1,OLDS,0.8839143955780975,476.2995910644531
777,554,293.0,5.429381610423345,-9.749185009366656,51.9333,-112.867,SCOLLARD,0.7522027443392658,451.7690734863281
777,567,292.0,5.432685577091704,-9.169998616350762,52.05,-111.95,SULLIVAN LAKE,0.7673449727779988,441.3427429199219
777,611,269.0,5.410314696485807,-7.227641306952379,52.3597,-108.835,SCOTT CDA,0.7693146427341995,405.5384826660156
777,1249,971.0,5.437659535684307,21.017884199220426,48.5167,-64.3833,VAL D ESPOIR,1.1398022127552516,988.0377197265625
778,349,3125.0,5.466629246781768,-18.811593513119927,49.3833,-126.54299999999999,ESTEVAN POINT,1.4723924816917866,2461.558837890625
778,374,1391.0,5.464550312456748,-17.735868757959814,49.7631,-124.999,COURTENAY GRANTHAM,0.8279417127631047,1948.5482177734375
778,381,1063.0,5.471506151444102,-17.425988628582214,49.8761,-124.554,POWELL RIVER,0.6195143225559859,1990.057861328125
778,484,629.0,5.45128229469057,-12.84537403334695,51.2382,-117.70100000000001,GLACIER NP MT FIDELITY,1.3462192720556534,541.8993530273438
778,487,614.0,5.482574779413113,-12.71709709241998,51.3017,-117.51700000000001,GLACIER NP ROGERS PASS,1.3973001588120892,509.6387634277344
778,546,318.0,5.479080135727473,-10.097019502836035,51.9106,-113.43299999999999,HUXLEY,0.7994212662850453,461.35498046875
778,604,272.0,5.487257361352254,-7.566261711171678,52.3833,-109.4,SCOTSTOWN,0.7709331138718223,409.2003479003906
778,1215,602.0,5.474071268251271,19.507702492526956,49.1333,-66.4667,STE ANNE DES MONTS,0.7357453613682781,948.9705810546875
779,550,323.0,5.500685035118841,-9.941695963197978,51.9639,-113.195,ELNORA,0.8191145976216915,457.34259033203125
780,373,1514.0,5.57248602826805,-17.788247906155327,49.8461,-125.133,BLACK CREEK,0.9221144136519649,1904.25390625
780,448,270.0,5.573939589598298,-14.440096785024153,50.9167,-120.18299999999999,HEFFLEY CREEK,0.6021329912266187,520.06201171875
780,670,294.0,5.541979838388668,-4.606198823522794,52.8167,-104.6,MELFORT CDA,0.811168145814729,420.35888671875
780,1230,593.0,5.542262919725054,20.156251720308124,48.95,-65.5167,MURDOCHVILLE,0.7334830971328449,937.6664428710938
781,373,1329.0,5.6073428075984095,-17.775191783783352,49.8833,-125.133,OYSTER RIVER UBC,0.8189634752670941,1882.106689453125
781,393,2333.0,5.591034476445283,-16.902537190674217,50.165,-123.854,MALIBU JERVIS INLET,1.608106179774346,1682.611328125
781,423,296.0,5.5932837726369105,-15.556561890890661,50.6,-121.867,LILLOOET CEDAR FALLS,0.8902847796716276,385.60845947265625
782,575,318.0,5.6416115562143885,-8.828124670467513,52.3192,-111.469,BROWNFIELD,0.8356785310857142,441.3383483886719
782,632,283.0,5.636313147836877,-6.288628918715985,52.7167,-107.367,HAFFORD,0.8138542784343075,403.2956848144531
782,1246,785.0,5.651301920249028,20.85593090429929,48.7769,-64.4781,GASPE A,0.9318017159226593,977.07958984375
783,350,3197.0,5.685898010188604,-18.77692499938009,49.6,-126.617,NOOTKA LIGHTSTATION,1.4742383207641658,2515.1201171875
783,371,1353.0,5.703163327113734,-17.835905794927697,49.9519,-125.273,CAMPBELL RIVER A,0.8538477039547184,1837.8123779296875
783,372,1343.0,5.681812176250982,-17.798365712957153,49.945,-125.20700000000001,CAMPBELL RIVER SURFSIDE,0.847536930089569,1837.8123779296875
783,423,296.0,5.674202517745873,-15.568105623846755,50.6733,-121.92399999999999,LILLOOET SETON BCHPA,1.0327955900407737,332.40008544921875
783,440,293.0,5.706275135358425,-14.808037931770281,50.935,-120.8,RED LAKE,0.7746232566773236,438.69317626953125
783,449,344.0,5.705445202016603,-14.425565085706081,51.0467,-120.22200000000001,MCLURE,0.7137412713769601,558.9866333007812
783,743,388.0,5.678308941216235,-1.3756063661483318,53.1581,-99.2833,GRAND RAPIDS HYDRO,1.0175599886652933,442.2374267578125
784,359,2656.0,5.720612188164001,-18.371201899434844,49.7789,-126.055,GOLD RIVER TOWNSITE,1.3247467432530498,2325.300048828125
784,373,1497.0,5.7292229190181025,-17.772274199447,49.9985,-125.195,CAPE MUDGE,0.949177222850689,1829.187744140625
784,377,1236.0,5.742449973970442,-17.597887925199913,50.0714,-124.949,CORTES ISLAND TIBER BAY,0.7503129240447659,1910.5562744140625
784,1224,587.0,5.748927772426061,19.914941341584605,49.2333,-65.7333,MONT LOUIS,0.7145860540559599,952.7245483398438
785,372,1541.0,5.770274454862446,-17.832005195543115,50.0161,-125.304,QUINSAM RIVER HATCHERY,0.9720899328673535,1838.5692138671875
785,376,1306.0,5.772355128433861,-17.644526660186763,50.0833,-125.03299999999999,CORTES ISLAND,0.7889324524694346,1919.937744140625
785,419,432.0,5.789486765906422,-15.742315623984398,50.7283,-122.241,SHALALTH,1.6019457397074808,312.7661437988281
785,442,288.0,5.783119687623349,-14.73613903296527,51.0297,-120.728,CRISS CREEK,0.6872441016378743,486.0324401855469
785,538,407.0,5.772569187380431,-10.47561217851205,52.1167,-114.133,MARKERVILLE,0.9932121395429884,475.265380859375
785,541,366.0,5.801064729915265,-10.317618290854872,52.1786,-113.89299999999999,RED DEER A,0.8978614823254301,472.776123046875
785,620,277.0,5.765774172302074,-6.816518407766225,52.7719,-108.256,NORTH BATTLEFORD A,0.7983183593036253,402.42730712890625
785,1249,853.0,5.79153324323768,20.99524749910319,48.85,-64.2,CAP DES ROSIERS,1.0167942589568206,972.9706420898438
786,372,1566.0,5.81291290720542,-17.80144824519759,50.0667,-125.28299999999999,DUNCAN BAY,0.98642686200686,1841.2410888671875
786,374,1578.0,5.825533452050743,-17.74159821072768,50.0994,-125.20299999999999,HERIOT BAY SE,0.9519913219974054,1922.462158203125
786,451,350.0,5.816892555350051,-14.322165263004118,51.1833,-120.117,BARRIERE,0.6706977464267496,605.236328125
787,567,323.0,5.862400704628056,-9.191982363904266,52.4675,-112.12,FORESTBURG PLANT SITE,0.8495320376621194,440.96746826171875
787,682,350.0,5.878916848485432,-4.088760434496844,53.2,-103.8,AYLSHAM,0.9458203657178925,429.18365478515625
787,1230,506.0,5.854185840976831,20.167074983867447,49.2333,-65.3167,CAP MADELEINE,0.650247816324598,902.5170288085938
787,1233,580.0,5.866012213917927,20.28092068258641,49.2,-65.15,GRANDE VALLEE,0.7459500715465286,901.782958984375
788,451,347.0,5.932724915674236,-14.330120957742263,51.2918,-120.18299999999999,DARFIELD,0.6470807297174574,621.9490356445312
788,543,374.0,5.9169006699572,-10.228364558549286,52.3108,-113.792,RED DEER,0.9139086167098208,474.627197265625
788,1140,644.0,5.937914987595253,16.168086728357704,50.7333,-71.05,BONNARD,0.9234380737554668,808.838623046875
789,477,645.0,5.948832562889313,-13.177820581144742,51.6297,-118.425,GOLDSTREAM RIVER,1.281276808094295,583.8489990234375
789,535,396.0,5.971233130869569,-10.593537499824683,52.2847,-114.391,ECKVILLE SOUTH,0.9531555466484087,481.85369873046875
789,677,317.0,5.948513873359743,-4.304220207628749,53.25,-104.167,CODETTE ELKHORN,0.8745532280870827,420.394287109375
790,538,389.0,6.004779995747363,-10.444779725124592,52.35,-114.167,SYLVAN LAKE,0.9434829063621933,478.1887512207031
790,657,324.0,6.007061876745139,-5.205649220236125,53.2167,-105.667,PRINCE ALBERT A,0.92322369174654,407.0257263183594
790,675,316.0,5.990955855920777,-4.400474751622954,53.2833,-104.333,LOST RIVER,0.8773446785672141,417.7347717285156
790,680,335.0,6.022339598671445,-4.196613718484254,53.3333,-104.0,NIPAWIN A,0.9166271193420968,423.8731384277344
791,545,343.0,6.063709187450945,-10.169656485245808,52.4667,-113.75,LACOMBE CDA,0.834900724312779,476.4782409667969
791,612,293.0,6.0702537852340255,-7.196046952779205,53.0167,-108.95,PAYNTON,0.844848526963762,402.2282409667969
792,372,2181.0,6.099084371860609,-17.80527022983485,50.3332,-125.446,CHATHAM POINT,1.365455219666453,1852.51611328125
792,1330,1205.0,6.07942366355763,24.598257854640586,47.5739,-59.1547,PORT AUX BASQUES,1.0561872343146648,1323.2135009765625
793,458,360.0,6.131773289972699,-14.004351979921713,51.5761,-119.77799999999999,VAVENBY,0.616448735114819,677.3128662109375
793,645,306.0,6.135210259560193,-5.725413134004645,53.2833,-106.55,CAMEO,0.8805153533368325,403.0586853027344
794,372,2304.0,6.189367432745446,-17.80798176470154,50.4167,-125.5,BLIND CHANNEL,1.4765323403864639,1809.7696533203125
794,525,467.0,6.19553059065946,-11.051381752188503,52.4,-115.2,HORBURG,1.076739533177998,503.0255126953125
795,444,373.0,6.247723152510499,-14.63276661496864,51.5038,-120.79299999999999,BRIDGE LAKE 2,0.7385553361398862,585.746337890625
795,584,317.0,6.2263934650502115,-8.428152458461946,52.9667,-111.0,FABYAN,0.872844034082998,421.2174987792969
795,606,315.0,6.225710886059227,-7.449038531760667,53.1309,-109.404,WASECA,0.9029756916046706,404.5929260253906
795,674,328.0,6.215214905593591,-4.469188741679325,53.5,-104.48299999999999,CHOICELAND,0.9062109251330134,419.786376953125
796,509,338.0,6.279736919032897,-11.747331698984901,52.3167,-116.333,BIGHORN DAM,0.8150298559854948,480.9799499511719
797,577,309.0,6.315994154999823,-8.729894653303289,53.0,-111.51700000000001,KINSELLA RANCH,0.8228065725916236,435.5565185546875
797,593,285.0,6.305541257003819,-8.01463445560685,53.1167,-110.35,PARADISE VALLEY,0.7906910803310171,418.0438232421875
797,714,329.0,6.295364030562175,-2.6969863410153607,53.7167,-101.53299999999999,PASQUIA PROJECT,0.8749604637109122,436.1051940917969
798,543,389.0,6.366494443567938,-10.227707160008594,52.75,-113.95,DAKOTA WEST,0.9381508305629483,480.9065856933594
798,806,393.0,6.37108696084185,1.3946292957132782,53.85,-94.65,ISLAND LAKE A,0.938598396580951,485.6199645996094
799,477,770.0,6.383160509239195,-13.157735974847022,52.0531,-118.585,MICA DAM,1.6828389310590586,530.6790771484375
799,514,406.0,6.415403882587459,-11.53389777682697,52.5,-116.05,NORDEGG RS,0.9234337966894945,509.92236328125
799,560,339.0,6.41681213068203,-9.502246787126056,52.95,-112.8,CAMROSE 2,0.8653382307666521,454.3573913574219
800,438,280.0,6.449894291965865,-14.876692277883178,51.6233,-121.26299999999999,108 MILE HOUSE ABEL LAKE,0.651564336484092,498.4074401855469
800,555,377.0,6.463981185772587,-9.729570888313017,52.95,-113.18299999999999,GWYNNE,0.9416454672379547,464.34173583984375
800,598,328.0,6.467027949933973,-7.816700497910845,53.3092,-110.072,LLOYDMINSTER A,0.9131293826431731,416.6058044433594
800,763,359.0,6.452753004204012,-0.5033945328851623,53.95,-97.85,NORWAY HOUSE A,0.9375625796870528,444.0971374511719
801,438,291.0,6.479944389306673,-14.89323880996077,51.6469,-121.303,100 MILE HOUSE,0.6679770859767257,505.2603454589844
801,439,360.0,6.4965383453506425,-14.83152150856505,51.6814,-121.21700000000001,100 MILE HOUSE 6NE,0.7949320748226248,525.2381591796875
801,441,352.0,6.497238556674881,-14.743559599750396,51.7086,-121.083,BUFFALO LAKE,0.7290705808825074,559.9598388671875
801,568,323.0,6.483741086801886,-9.159340070437171,53.0833,-112.26700000000001,HOLDEN SOUTH,0.8486346931173182,441.4337463378906
801,764,339.0,6.50243596829136,-0.47326274948437275,54.0,-97.8,NORWAY HOUSE FORESTRY,0.884285617795378,444.6219787597656
802,560,336.0,6.5168158846192465,-9.491987419918518,53.05,-112.81700000000001,CAMROSE,0.8549879282291505,455.7882080078125
802,610,290.0,6.521524327565458,-7.277127875163325,53.45,-109.2,BUTTE ST PIERRE,0.8144815598112979,412.9529113769531
802,720,340.0,6.530706804739108,-2.4262533068727663,53.9667,-101.1,THE PAS A,0.9138305221535082,431.5161437988281
802,870,387.0,6.527474346337769,4.229992367547862,53.8333,-89.8667,BIG TROUT LAKE,0.8719589334624401,514.7528076171875
802,1209,744.0,6.526088218670024,19.216683889338345,50.2167,-66.2667,SEPT-ILES A,0.9623057220235696,896.6927490234375
803,468,697.0,6.576161870116752,-13.555416375438215,52.129,-119.29,BLUE RIVER A,1.3842684934092409,583.9776611328125
803,548,384.0,6.564121184996623,-10.039006639652118,52.9833,-113.71700000000001,BRIGHTVIEW,0.9308348350582828,478.4564208984375
803,603,311.0,6.563705002920472,-7.5878679434862555,53.4422,-109.723,HILLMOND,0.8719401559994227,413.6733093261719
803,1351,1448.0,6.597500707225498,25.503301629128412,47.6167,-57.6167,BURGEO,1.1342668072315765,1480.597900390625
804,345,3319.0,6.615515721158718,-18.98670533216459,50.3858,-127.455,PORT ALICE,1.7453933118050193,2205.45263671875
804,536,473.0,6.645777923400305,-10.558670350711639,52.95,-114.583,WINFIELD,1.125926401170989,487.23101806640625
805,354,1539.0,6.6747472272446595,-18.602265614133806,50.5833,-126.93299999999999,ALERT BAY,0.9335306659780611,1912.026123046875
806,640,320.0,6.717012269018765,-5.941986368939281,53.8333,-107.03299999999999,BIG RIVER,0.8686597770786442,427.251953125
806,653,312.0,6.730735587401544,-5.371989762167171,53.9167,-106.083,WASKESIU LAKE,0.846408601579278,427.5218505859375
806,1389,1312.0,6.714805284597526,27.17979422671576,46.9167,-55.3833,ST LAWRENCE,1.1210081175867503,1357.4031982421875
807,576,347.0,6.749552732677356,-8.779208683482693,53.4167,-111.73299999999999,RANFURLY 2NW,0.9235001486870043,435.7890319824219
807,577,309.0,6.772946361776518,-8.723991104439726,53.45,-111.65,RANFURLY,0.8234141963519144,435.235107421875
807,1388,1371.0,6.743776219883955,27.16326159465816,46.95,-55.3833,WESTBROOK ST LAWRENCE,1.1740354771469417,1354.37841796875
808,338,2495.0,6.806457441198407,-19.308697608225035,50.4411,-128.033,QUATSINO LIGHTSTATION,1.2253138821204868,2361.603515625
808,344,2481.0,6.799956018947416,-19.048079500547292,50.5336,-127.65299999999999,QUATSINO,1.302749370727214,2208.765869140625
809,347,1904.0,6.824730519138771,-18.932198058078317,50.6,-127.5,COAL HARBOUR RUPERT IN,1.0402480267525362,2122.8232421875
809,349,1840.0,6.867169200978581,-18.822471420345344,50.6803,-127.366,PORT HARDY A,1.0077131749749708,2117.701171875
809,414,215.0,6.846076974357856,-15.935662416200294,51.6672,-123.073,BIG CREEK,0.7046481128956797,353.87506103515625
809,538,402.0,6.843546677198886,-10.450880366296312,53.1667,-114.48299999999999,BRETON,0.9668932563883874,482.2045593261719
809,572,316.0,6.849001617251035,-8.94303792876865,53.4833,-112.03299999999999,VEGREVILLE CDA,0.8316103219684724,440.70806884765625
809,583,305.0,6.827131239788714,-8.46986631495366,53.55,-111.25,CHAILEY,0.818206867325554,432.3351135253906
810,547,372.0,6.882175593512614,-10.058986180474147,53.2897,-113.863,CALMAR,0.9135257187202617,472.2869567871094
810,551,346.0,6.872797573742963,-9.888532509729613,53.3167,-113.583,EDMONTON INT'L A,0.8553581639123903,469.1501770019531
810,572,291.0,6.878051683715291,-8.976976249942552,53.5053,-112.098,VEGREVILLE,0.7651734237835034,441.07952880859375
810,575,340.0,6.879163191975141,-8.83579789205619,53.5333,-111.867,LAVOY,0.9006959576063294,437.8088073730469
