ilocy,ilocx,Tmin (degC),rlat,rlon,lat,lon,station_name,ratio,model_vals
739,383,270.15,3.7623786139938704,-17.326055028011574,48.3,-123.53299999999999,RACE ROCKS LIGHTSTATION,1.024317146836715,262.887939453125
739,468,260.15,3.752921020704988,-13.542665484533513,49.4167,-118.05,DEER PARK,1.044842527678527,248.18362426757812
739,505,251.14999999999998,3.737967306684414,-11.924005969830123,49.8073,-115.631,WASA,1.0283228912459021,243.4466552734375
739,606,242.14999999999998,3.764843611521291,-7.447614010539214,50.7,-108.78299999999999,ABBEY,0.982173765492987,245.75155639648438
739,628,243.14999999999998,3.7636991911369555,-6.505263198283556,50.832,-107.311,BEECHY,0.9911712224015718,244.52638244628906
739,642,242.14999999999998,3.7342872115062344,-5.864321118810744,50.8833,-106.3,TUGASKE,0.9903245749178989,243.72891235351562
739,713,241.14999999999998,3.760196423505861,-2.739158794258717,51.1833,-101.363,ROBLIN,0.9919843628953339,242.31626892089844
739,1154,243.14999999999998,3.741989062421506,16.805250555170705,48.45,-71.2167,SHIPSHAW,0.9904934956783953,244.69369506835938
739,1167,244.14999999999998,3.729922529194133,17.384790007504154,48.25,-70.4,RIVIERE ETERNITE,0.9904903628798325,245.70082092285156
739,1223,246.14999999999998,3.765611682770055,19.86140863927724,47.4167,-66.9333,MOUNT CARLETON,0.9860145018156836,248.83798217773438
739,1248,251.14999999999998,3.765296967036392,20.93925168325036,47.0095,-65.4678,MIRAMICHI A,0.9942935344877772,251.77853393554688
739,1287,253.14999999999998,3.745334014783396,22.703007279034583,46.2886,-63.1286,CHARLOTTETOWN A,0.9848773691615972,256.20989990234375
740,383,271.15,3.801170263662011,-17.31669566203045,48.3397,-123.539,WILLIAM HEAD,1.0281088075690366,262.887939453125
740,446,259.15,3.7918317088633993,-14.547557757226489,49.178999999999995,-119.545,OLIVER STP,1.0487951469560068,246.29788208007812
740,475,260.15,3.801842492264693,-13.257987075684577,49.5386,-117.648,PASSMORE,1.0504792841618504,246.85189819335938
740,688,241.14999999999998,3.7987314058440207,-3.8097930656591097,51.15,-103.06700000000001,FENWOOD,0.9929127857150735,242.08969116210938
740,700,242.14999999999998,3.810561618350116,-3.2835129698857455,51.2,-102.23299999999999,TONKIN,0.9978150824037648,241.89926147460938
740,1178,251.14999999999998,3.791934459363496,17.858931482521506,48.15,-69.7,TADOUSSAC,1.0150425792691566,246.6317901611328
740,1194,247.14999999999998,3.7720843136516287,18.580343919237365,47.8833,-68.7,SQUATECK,0.995998985960702,247.34426879882812
740,1268,252.14999999999998,3.805146627159658,21.821103653985478,46.7003,-64.2617,O'LEARY,0.9888888160951266,254.16259765625
740,1283,253.14999999999998,3.7921882654199424,22.51366509642318,46.4089,-63.3503,NEW GLASGOW,0.9867681637445622,255.71896362304688
741,387,271.15,3.823732054743596,-17.157965052632917,48.4131,-123.325,VICTORIA GONZALES HTS,1.028749633038428,262.72418212890625
741,532,247.14999999999998,3.85105874325573,-10.741917600772846,50.1833,-113.883,STAVELY AAFC,0.9996560353609,246.4394073486328
741,1133,241.14999999999998,3.8488977138356315,15.851778350050044,48.85,-72.5333,NORMANDIN CDA,0.9854879551708959,243.91363525390625
741,1152,240.14999999999998,3.827749452984931,16.694413110517512,48.5667,-71.3333,ST AMBROISE,0.9793708661219224,244.41932678222656
741,1164,243.14999999999998,3.8422604402526868,17.25132301995396,48.4,-70.5333,STE ROSE DU NORD,0.9884688176301353,245.1949005126953
741,1175,246.14999999999998,3.8485009752727692,17.720254790013467,48.25,-69.8667,SACRE COEUR,0.9957841229251505,246.39663696289062
741,1280,253.14999999999998,3.8191632149950627,22.350518174671695,46.5,-63.55,LONG RIVER,0.9923600041997427,254.27801513671875
742,380,269.15,3.8731095045639248,-17.440320329245736,48.3667,-123.75,VICTORIA MARINE,1.0192666533705415,263.2126159667969
742,385,271.15,3.866425232576927,-17.22336588045333,48.431999999999995,-123.439,ESQUIMALT HARBOUR,1.0286567916700273,262.7478942871094
742,387,271.15,3.860863145810521,-17.13098660583699,48.457,-123.305,VICTORIA UNIVERSITY CS,1.028486566291468,262.7913818359375
742,442,256.15,3.8732294932584246,-14.711891970017005,49.2103,-119.821,KEREMEOS 2,1.0342491956845945,246.8705596923828
742,630,244.14999999999998,3.8673502491107055,-6.388839086316044,50.95,-107.15,LUCKY LAKE,0.9965008994737948,244.21884155273438
742,697,240.14999999999998,3.887198018830976,-3.42540834014595,51.2667,-102.46700000000001,YORKTON A,0.9898354623946577,241.83531188964844
742,1148,241.14999999999998,3.8838480572300575,16.547270133173278,48.6667,-71.5167,ST LEON DE LABRECQUE,0.9847915524586621,244.08612060546875
742,1215,245.14999999999998,3.879052579206724,19.51319866942893,47.65,-67.35,KEDGWICK,0.9842890343704909,248.26150512695312
742,1287,254.14999999999998,3.8747205465524615,22.678907444129308,46.4164,-63.0831,STANHOPE,0.9887678584729208,256.20989990234375
743,378,272.15,3.920431847725504,-17.544311929153427,48.3767,-123.921,SHERINGHAM POINT,1.0297808510562343,263.4290466308594
743,663,242.14999999999998,3.9330611584573205,-4.933497718989451,51.1833,-104.867,DUVAL,0.9974056915123453,241.99855041503906
743,679,242.14999999999998,3.9412236243023395,-4.230240399603828,51.2574,-103.75299999999999,KELLIHER,0.997493933491246,241.97714233398438
743,1180,248.14999999999998,3.9275140340820363,17.940016482155016,48.25,-69.5167,GRANDES BERGERONNES,1.002762867092251,246.66990661621094
743,1186,252.14999999999998,3.925129776476902,18.22542581032934,48.15,-69.1167,TROIS PISTOLES,1.017766051984628,246.95120239257812
743,1191,249.14999999999998,3.900940340349545,18.44855505329142,48.05,-68.8167,ST GUY,1.004906927399172,247.13552856445312
743,1230,247.14999999999998,3.9324306673751805,20.17267659272626,47.4556,-66.4153,UPSALQUITCH LAKE,0.9875797381837442,249.45291137695312
743,1293,253.14999999999998,3.928605860891205,22.9580645865954,46.35,-62.6833,BANGOR,0.9820548997208329,256.9462585449219
744,377,273.15,3.963422315456985,-17.578440910942895,48.4058,-123.991,POINT-NO-POINT,1.0331403145101483,263.5372619628906
744,518,246.14999999999998,3.9545692041803706,-11.358288265849945,50.1486,-114.855,FORDING RIVER COMINCO,1.0039432582588075,244.39414978027344
744,562,244.14999999999998,3.9532646939536473,-9.393077020352104,50.5553,-111.84899999999999,BROOKS,0.9844180244940026,247.21641540527344
745,596,241.14999999999998,4.019695349595684,-7.888430692652143,50.8833,-109.53299999999999,LEADER 2,0.9784087621026388,245.67845153808594
745,639,243.14999999999998,4.004028274264496,-6.011103315258324,51.1333,-106.583,ELBOW CS,0.9951937217849635,243.53802490234375
745,1270,254.14999999999998,4.009565522811173,21.91500706072823,46.85,-64.0167,ALBERTON,0.9962800516190582,254.27801513671875
746,387,269.65,4.05401331129362,-17.1462653539833,48.63445,-123.4225,SAANICHTON CDA,1.0222640781555778,262.9283752441406
746,439,254.14999999999998,4.062019040754055,-14.8297517816315,49.3572,-120.07700000000001,HEDLEY,1.025419063207231,247.05227661132812
746,447,260.15,4.074800059239958,-14.502483686793461,49.4631,-119.602,PENTICTON A,1.056823549507184,245.37001037597656
746,487,259.15,4.0430475347445824,-12.706572301852525,49.9127,-116.921,KASLO,1.05927828483021,243.8603973388672
746,572,243.14999999999998,4.04052004614901,-8.954116268421378,50.7222,-111.196,JENNER,0.9820352983315687,246.8012237548828
746,597,243.14999999999998,4.042323964101323,-7.864251449612356,50.9095,-109.501,LEADER AIRPORT,0.9869948753221838,245.56106567382812
746,639,243.14999999999998,4.034632687863994,-5.986396355842538,51.1667,-106.55,ELBOW 2 NE,0.9955129494232785,243.45993041992188
746,1130,240.14999999999998,4.0418368439002865,15.743580064494113,49.0667,-72.6,HEMON,0.9833435870685138,243.43186950683594
746,1195,249.14999999999998,4.057094707572021,18.62828168520398,48.1333,-68.4833,TRINITE DES MONTS,1.0044902781322793,247.238037109375
746,1240,250.14999999999998,4.043270581621149,20.59035593736473,47.4,-65.7833,NEPISIGUIT FALLS,0.9945803820610316,250.70370483398438
747,384,267.15,4.110152086638713,-17.269400328837698,48.6469,-123.626,SHAWNIGAN LAKE,1.0117576735118026,263.1957092285156
747,394,269.15,4.113870510243994,-16.861279139610314,48.7839,-123.045,SATURNA ISLAND CS,1.0223292729441869,262.4241027832031
747,415,265.15,4.1156583903364785,-15.929488710453215,49.08,-121.704,CHILLIWACK R HATCHERY,1.0385948446629625,254.47528076171875
747,629,243.14999999999998,4.078796581815819,-6.432663915289442,51.1539,-107.26299999999999,ROCK POINT,0.9937928671301683,243.88131713867188
747,647,240.14999999999998,4.0916505811562285,-5.620945749611672,51.2667,-105.98299999999999,DAVIDSON,0.9858499930541327,242.81297302246094
747,707,237.14999999999998,4.108471930400108,-2.981946127430022,51.5167,-101.78299999999999,COTE,0.9771560564022596,241.91307067871094
747,713,241.14999999999998,4.115916935753063,-2.736568935201806,51.5386,-101.391,BOGGY CREEK,0.9920004168663314,242.31234741210938
747,1190,250.14999999999998,4.096128834016242,18.39946593601044,48.25,-68.7833,LADRIERE,1.0097337152200214,246.9413299560547
747,1268,253.14999999999998,4.0873876211039795,21.8433378170044,46.95,-64.0667,TIGNISH,0.9928106436425989,254.16259765625
747,1295,254.14999999999998,4.097032741271308,23.04520507377626,46.4667,-62.4667,MONTICELLO,0.9770258398230811,259.2890625
748,390,270.15,4.152401361104286,-17.026181374218073,48.7667,-123.3,PENDER ISLAND,1.0247502766975156,262.7768249511719
748,412,265.15,4.1562535927417334,-16.04814685208925,49.0819,-121.895,SARDIS,1.0306592105142225,256.43463134765625
748,433,249.14999999999998,4.145266245687421,-15.127248949955375,49.35,-120.55,SIMILKAMEEN MINE,0.9994270792350579,248.49057006835938
748,546,246.14999999999998,4.144844047955395,-10.090814284506862,50.6064,-112.98299999999999,QUEENSTOWN,0.9927436481953783,247.15127563476562
748,590,241.14999999999998,4.139936359166705,-8.171481000237797,50.9558,-110.006,EMPRESS,0.9784449810373763,245.6693572998047
748,618,242.14999999999998,4.1243678344601875,-6.915259829712671,51.1333,-108.03299999999999,ELROSE,0.9875209656843869,244.42086791992188
748,665,239.14999999999998,4.156879648816486,-4.826458845176113,51.4167,-104.73299999999999,SEMANS,0.9866784314249508,241.59886169433594
748,870,241.64999999999998,4.132586344072541,4.232948057721908,51.4478,-90.21600000000001,PICKLE LAKE (AUT),1.0004423466416446,240.76583862304688
748,1300,254.14999999999998,4.153673757113379,23.247299074645955,46.4333,-62.1667,EAST BALTIC,0.9770258398230811,259.2890625
749,405,266.15,4.198174141908334,-16.35606704872496,49.0253,-122.36,ABBOTSFORD A,1.02463895344158,258.91412353515625
749,422,258.15,4.1991101393692425,-15.578263258483593,49.2667,-121.23299999999999,HOPE SLIDE,1.0219689897249478,251.7877197265625
749,447,257.15,4.1829850009180065,-14.502900388506939,49.5667,-119.65,SUMMERLAND CDA,1.0442517006749255,245.46041870117188
749,471,260.15,4.194700231656005,-13.432130054557728,49.8719,-118.06700000000001,FAUQUIER,1.0540428233590384,246.017333984375
749,482,259.15,4.196953729114685,-12.965453311805444,49.9958,-117.37,NEW DENVER,1.0573725624626817,244.29991149902344
749,529,245.14999999999998,4.183179096228548,-10.854261458483359,50.4833,-114.167,HIGH RIVER,0.9937989246299084,245.88583374023438
749,608,240.14999999999998,4.208175040162602,-7.369585719764452,51.15,-108.76700000000001,ESTON,0.9777442289077072,244.82595825195312
749,658,241.14999999999998,4.190016549970016,-5.148031551390762,51.4167,-105.25,LAST MOUNTAIN CS,0.9933658413674717,241.97927856445312
750,374,270.15,4.213316731602393,-17.725059953436716,48.5917,-124.32600000000001,PORT RENFREW,1.019968760947534,264.0086975097656
750,384,268.15,4.215322145055859,-17.303867938119573,48.7347,-123.728,DUNCAN KELVIN CREEK,1.015544900438667,263.1957092285156
750,388,266.15,4.241337519531197,-17.11894825465191,48.8203,-123.477,SALTSPRING IS CUSHEON LK,1.0114051253585967,262.3019104003906
750,390,269.15,4.230411485119604,-17.013034013429962,48.8447,-123.32,MAYNE ISLAND,1.0228055212859901,262.3019104003906
750,412,266.15,4.24817729074097,-16.03865985659232,49.1722,-121.925,CHILLIWACK,1.0355408117444176,256.1883544921875
750,434,251.14999999999998,4.2490874649908505,-15.068802825259194,49.4664,-120.5115,PRINCETON A,1.0092057888868857,248.05819702148438
751,399,268.15,4.280316385365256,-16.622523288650488,49.01835,-122.78399999999999,WHITE ROCK CAMPBELL SCIENTIFIC,1.0268709176864825,260.2927551269531
751,415,263.15,4.282087444883862,-15.91382619343588,49.2431,-121.76,AGASSIZ CDA,1.0308909459278266,254.4431610107422
751,662,240.14999999999998,4.273196077704887,-4.982241182993214,51.5167,-105.0,NOKOMIS,0.9906658032229511,241.6326141357422
751,1181,247.14999999999998,4.270024815557025,18.003736317316214,48.55,-69.25,SAULT AU MOUTON,0.9990255303756763,246.59494018554688
751,1217,248.14999999999998,4.2589258467674656,19.567879812140987,47.9833,-67.0667,ST ALEXIS DE MATAPEDIA,0.9965367313527151,248.21104431152344
751,1238,251.14999999999998,4.264025097535811,20.52416016276687,47.6292,-65.7483,BATHURST A,1.0002947362117764,250.26800537109375
751,1240,250.14999999999998,4.277932843751304,20.590317576219487,47.6167,-65.65,BATHURST,0.995258946312158,250.53277587890625
751,1323,256.15,4.273588051025234,24.277623200008552,46.1,-60.75,BADDECK,0.9795498760302584,260.6561279296875
752,387,270.15,4.320322100495983,-17.139486636019633,48.8881,-123.546,SALTSPRING ST MARY'S L,1.028467760570724,261.8269958496094
752,407,265.15,4.304995978015404,-16.251515426315816,49.1596,-122.26050000000001,HATZIC LAKE,1.0266718211305497,257.4305725097656
752,706,241.14999999999998,4.329181842759334,-3.0410843278094837,51.7333,-101.9,PELLY 2,0.9943188814495656,241.74734497070312
752,1094,243.14999999999998,4.299655318895919,14.13040416250506,49.7833,-74.85,CHAPAIS 2,1.0023355118042971,241.8027801513672
752,1098,242.14999999999998,4.341123900397775,14.331937270448247,49.7667,-74.5333,CHIBOUGAMAU CHAPAIS A,0.9973919817580668,242.0018768310547
752,1336,259.15,4.323895497489409,24.83497938384116,45.9,-60.0,LOUISBOURG,0.9911673111830224,260.61798095703125
753,401,268.15,4.348260777208051,-16.539751080453726,49.1092,-122.698,CLOVERDALE EAST,1.0314480106880235,259.1376953125
753,418,262.15,4.3534327670116,-15.766173011136742,49.3564,-121.579,LAIDLAW,1.0329881852430591,252.9616241455078
753,419,261.15,4.348558395632354,-15.712158813189633,49.3683,-121.49799999999999,HOPE A,1.0302794304386995,252.65921020507812
753,456,252.14999999999998,4.36631428443424,-14.094840391206992,49.8572,-119.126,JOE RICH CREEK,1.024822832576108,245.250732421875
753,489,257.15,4.366764447583278,-12.655892445140642,50.2387,-116.97200000000001,DUNCAN LAKE DAM,1.059093232340358,242.0206756591797
753,559,244.14999999999998,4.381566459654021,-9.529007623571745,50.9497,-112.189,GEM,0.9871111747127824,246.54193115234375
753,725,242.14999999999998,4.350752600757855,-2.2113579097034943,51.8,-100.56700000000001,PINE RIVER,0.9956112879617993,242.43470764160156
753,1192,249.14999999999998,4.345598033008107,18.495415831965524,48.45,-68.5167,RIMOUSKI,1.006446336716369,246.7575225830078
753,1200,247.14999999999998,4.346610293759574,18.82751828514304,48.3333,-68.05,ST CHARLES GARNIER,0.9961623914706079,247.30369567871094
754,378,268.15,4.3892107164985825,-17.525926516978938,48.8244,-124.133,COWICHAN LAKE FORESTRY,1.0159193738876036,263.09869384765625
754,385,270.15,4.407282646003369,-17.245770999404836,48.935,-123.742,CHEMAINUS,1.0304313283193118,261.32806396484375
754,403,265.15,4.409177694832759,-16.42221087748146,49.2044,-122.55799999999999,HANEY EAST,1.0238538663579158,258.13909912109375
754,404,266.15,4.4049085695262455,-16.388393899957713,49.2111,-122.507,MAPLE RIDGE KANAKA CREEK,1.0290709180741802,257.7990417480469
754,406,268.15,4.39691745751756,-16.29436243406389,49.2333,-122.367,STAVE FALLS,1.0395466677224434,257.1188659667969
754,447,258.15,4.40295622329628,-14.48264311850057,49.7833,-119.71700000000001,PEACHLAND,1.0478339363894413,245.57254028320312
754,452,254.14999999999998,4.417462893979642,-14.262401308174447,49.8595,-119.397,KELOWNA EAST,1.0326217943927682,245.32904052734375
754,533,246.14999999999998,4.394858083561403,-10.672781136320898,50.7292,-113.961,OKOTOKS,0.994707724347306,246.66326904296875
754,547,244.14999999999998,4.424569884169865,-10.075790246745512,50.8833,-113.05,GLEICHEN,0.9869489979930987,246.5824432373047
754,633,242.14999999999998,4.388030623549306,-6.257256460178759,51.4833,-107.05,OUTLOOK PFRA,0.9926392805849148,243.1605682373047
754,1207,246.14999999999998,4.415906609261064,19.14630208065784,48.2833,-67.5667,LAC HUMQUI,0.991196023705262,247.53717041015625
755,402,267.15,4.440452463283688,-16.502915772943545,49.2083,-122.69,PITT MEADOWS CS,1.0326219262831349,257.8778076171875
755,404,265.15,4.469260897504862,-16.412284099721834,49.2645,-122.573,HANEY UBC RF ADMIN,1.027601664940181,257.1976318359375
755,451,258.15,4.447394586976578,-14.312197407856804,49.8742,-119.484,KELOWNA PC BURNETTS NURSERY,1.049277799585664,245.234619140625
755,656,240.14999999999998,4.453073929756193,-5.25564738770876,51.6667,-105.46700000000001,WATROUS,0.9900210493446322,241.78997802734375
755,657,241.14999999999998,4.448566909522275,-5.214211817459767,51.6667,-105.4,WATROUS EAST,0.9943263499647139,241.7455291748047
755,674,242.64999999999998,4.473443711760957,-4.46219952097385,51.7667,-104.2,WYNYARD,1.0035742291694474,241.00770568847656
755,1197,248.14999999999998,4.462982010220393,18.71157237016122,48.4833,-68.15,ST GABRIEL,1.001291567174526,247.03236389160156
755,1227,250.14999999999998,4.442055448008857,20.024656104182274,47.9833,-66.3333,CHARLO A,1.001723356015575,248.916015625
756,364,272.15,4.511538415015823,-18.159479475326084,48.7228,-125.09700000000001,PACHENA POINT,1.0287602001681144,263.6903991699219
756,396,265.15,4.490015022667979,-16.765094095768198,49.1708,-123.09299999999999,RICHMOND NATURE PARK,1.017495946636959,259.7521057128906
756,403,265.15,4.48959888614015,-16.445466360704515,49.2732,-122.631,PITT POLDER,1.0286466848237124,256.93634033203125
756,453,256.65,4.5057727167806005,-14.231007445272844,49.953050000000005,-119.389,KELOWNA A,1.0442050405199508,244.9940948486328
756,574,242.14999999999998,4.478107795265021,-8.875774398307927,51.1667,-111.2,BIG STONE,0.9807708351472494,246.10308837890625
756,593,240.14999999999998,4.4960464794674335,-8.012063646924494,51.3333,-109.85,ALSASK HARDENE,0.9770224036879948,245.0068359375
756,1182,246.14999999999998,4.480082579908052,18.043947655953147,48.7333,-69.0833,FORESTVILLE,0.9951512087654312,246.5533447265625
756,1221,247.14999999999998,4.489153147866319,19.740328662103547,48.1333,-66.7,L'ALVERNE,0.9924437497088384,248.23033142089844
757,371,269.15,4.539017149256139,-17.838013524950405,48.8594,-124.655,NITINAT RIVER HATCHERY,1.0183257740434182,263.455810546875
757,384,268.15,4.547856150701866,-17.285246670498605,49.0544,-123.87,NANAIMO A,1.019485769182651,262.1783142089844
757,395,267.15,4.531847882450481,-16.812356613135417,49.195,-123.182,VANCOUVER INT'L A,1.025952013146287,259.5543212890625
757,399,266.15,4.546831998043405,-16.634725554060687,49.2667,-122.93299999999999,BURNABY MTN TERMINAL,1.0285450518353203,257.93084716796875
757,517,245.14999999999998,4.542115258758745,-11.393993690309564,50.7125,-115.12,KANANASKIS POCATERRA,1.0025482790622355,243.73995971679688
757,621,241.14999999999998,4.543253953489351,-6.782143420224657,51.5667,-107.917,ROSETOWN EAST,0.9873473161779738,243.4542999267578
757,1195,250.14999999999998,4.5562730774171545,18.628454874362962,48.6,-68.2167,MONT-JOLI A,1.0101381812752481,246.8424530029297
757,1226,252.14999999999998,4.558528198692667,20.001159833155274,48.1,-66.3,NOUVELLE,1.0107215620213952,248.67239379882812
757,1247,252.14999999999998,4.553130535964961,20.90147083831138,47.75,-65.0667,BERTRAND,1.000150537081927,251.30072021484375
757,1332,256.15,4.547908489350023,24.68599969266512,46.1667,-60.0481,SYDNEY A,0.9785144437430863,260.93194580078125
758,363,272.15,4.598239668615089,-18.211071960248056,48.7861,-125.21600000000001,CAPE BEALE LIGHT,1.028257888635148,263.8192138671875
758,394,267.15,4.598340299011298,-16.836437539271188,49.25,-123.25,VANCOUVER UBC,1.026734400705313,259.3565368652344
758,453,257.15,4.590826836110048,-14.224088312309972,50.0366,-119.416,WINFIELD,1.0476456008745823,244.6652374267578
758,503,249.14999999999998,4.603340912302254,-11.994721657058577,50.6308,-116.061,KOOTENAY NP WEST GATE,1.0304029896998685,241.0204620361328
758,620,241.14999999999998,4.601498258506275,-6.836789854473691,51.6167,-108.01700000000001,ROSETOWN,0.9874572329274208,243.4272003173828
758,724,242.14999999999998,4.586182571642997,-2.251761325269158,52.0333,-100.65,COWAN,0.9967062834353184,242.16836547851562
758,1211,246.14999999999998,4.574521181843739,19.322738338492357,48.3667,-67.2333,CAUSAPSCAL,0.991988937524535,247.3393096923828
758,1327,259.15,4.594963936759009,24.44192719124036,46.3167,-60.3333,POINT ACONI,0.9899961153122131,260.9263000488281
759,365,271.15,4.619705458344962,-18.133245871845638,48.8333,-125.117,BAMFIELD EAST,1.0249800781759477,263.6903991699219
759,396,271.15,4.6139940975641816,-16.742374252793972,49.2954,-123.12200000000001,VANCOUVER HARBOUR CS,1.0446872506561273,258.7160949707031
759,400,270.15,4.643765710670216,-16.553165661100365,49.3847,-122.863,BUNTZEN BAY,1.049236525274114,256.64434814453125
759,453,262.15,4.614789997167405,-14.236490669980348,50.0561,-119.445,OKANAGAN CENTRE,1.0688532390740042,244.47357177734375
759,590,243.14999999999998,4.616906810059531,-8.179567243060628,51.4247,-110.146,SIBBALD WESTGARD,0.9894179612982572,244.95968627929688
759,603,241.14999999999998,4.610409614867476,-7.570753106418941,51.5167,-109.18299999999999,KINDERSLEY A,0.983796220373866,244.33306884765625
759,716,242.14999999999998,4.620556672303039,-2.6003435111991897,52.05,-101.21700000000001,SWAN RIVER,0.997495317310192,241.976806640625
759,1249,253.14999999999998,4.651853828796736,21.005823736238465,47.8,-64.8667,BAS CARAQUET,1.0029775268689198,251.5862274169922
759,1251,253.14999999999998,4.632375784571248,21.087559840485376,47.75,-64.7667,HAUT SHIPPAGAN,1.0029775268689198,251.5862274169922
760,386,272.15,4.680156506521059,-17.195737935424567,49.2089,-123.809,ENTRANCE ISLAND,1.0449642316052956,259.6014099121094
760,524,244.14999999999998,4.664327229451434,-11.091911224522784,50.9,-114.7,ELBOW RS,0.9921942338704616,245.2788848876953
760,626,242.14999999999998,4.679668930226122,-6.553164192605149,51.7333,-107.583,HARRIS,0.9932645675661235,243.0074920654297
760,678,239.14999999999998,4.673267097978612,-4.267899575614031,51.9833,-103.917,PASWEGIN,0.9892917714229751,240.9606475830078
760,707,241.14999999999998,4.6772057377107075,-2.9985995226180022,52.0833,-101.867,PELLY,0.9943071454381504,241.7501983642578
760,716,242.14999999999998,4.685995917015492,-2.6066397449072016,52.115,-101.23299999999999,SWAN RIVER RCS,0.9978365458429342,241.89405822753906
760,1207,246.14999999999998,4.661496433489361,19.133442349688185,48.5167,-67.45,AMQUI,0.9929073212498812,247.11053466796875
760,1250,253.14999999999998,4.662707364772209,21.02564696281144,47.8022,-64.8333,BAS CARAQUET,1.0029775268689198,251.5862274169922
761,457,253.14999999999998,4.724799050467952,-14.040005615571921,50.2167,-119.2,VERNON COLDSTREAM RANCH,1.0348556621824745,243.8362579345703
761,668,240.14999999999998,4.731195483550668,-4.7067675930473545,52.0,-104.633,LEROY,0.993274306043674,240.998046875
761,1200,251.14999999999998,4.740397070800668,18.829758434149777,48.7,-67.8333,BAIE DES SABLES,1.0135301781289232,246.99981689453125
761,1235,253.14999999999998,4.715470111362363,20.38318679106956,48.1,-65.6833,CAPLAN,1.0120085369666012,249.3411102294922
761,1315,256.15,4.70829070687878,23.912394653903753,46.65,-60.95,CHETICAMP,0.9803311631858748,260.4483947753906
762,456,255.14999999999998,4.755604639639365,-14.0864930211582,50.2333,-119.28299999999999,VERNON,1.044013109354491,243.60699462890625
762,531,246.14999999999998,4.76924219822372,-10.75830623635522,51.0761,-114.22200000000001,COP UPPER,0.9962884415633182,246.27191162109375
762,533,246.14999999999998,4.7640512978146194,-10.70197599110477,51.0833,-114.133,UNIVERSITY OF CALGARY,0.9957265912469622,246.41087341308594
762,534,245.14999999999998,4.778503714622416,-10.625797002736029,51.1139,-114.02,CALGARY INT'L A,0.9914018108013318,246.48036193847656
762,654,239.14999999999998,4.745942265607827,-5.326736878329552,51.95,-105.633,VISCOUNT,0.9873232017886616,241.4410858154297
762,1323,256.15,4.753863616254572,24.273625615981253,46.5333,-60.45,WRECK COVE BROOK,0.9793932406278086,260.69781494140625
763,360,271.65,4.809502318099838,-18.3557025285089,48.9332,-125.53399999999999,AMPHITRITE POINT,1.0256923377311173,263.9931945800781
763,391,269.15,4.788781407389454,-16.97143584939462,49.3856,-123.541,GIBSONS GOWER POINT,1.0385051764163689,258.3365478515625
763,529,245.14999999999998,4.816583810372801,-10.845805340030955,51.1031,-114.374,SPRINGBANK A,0.9930794301991861,246.06398010253906
764,457,257.15,4.859998740791233,-14.047864832441528,50.3443,-119.271,VERNON NORTH,1.0534240536027937,243.32315063476562
764,520,245.14999999999998,4.8363904848695105,-11.26905824222256,51.0275,-115.035,KANANASKIS,0.9996784284228435,244.43968200683594
764,590,244.14999999999998,4.864690176494659,-8.17501403860561,51.6697,-110.206,ESTHER 1,0.9947140329934812,244.6575469970703
764,774,241.14999999999998,4.859701908610029,-0.013483923037703209,52.3597,-97.022,BERENS RIVER CS,0.9995841395666842,240.4739532470703
764,1005,241.14999999999998,4.838614639714897,10.181446848171866,51.2667,-80.65,MOOSONEE UA,0.9945979286514584,241.6795196533203
764,1206,249.14999999999998,4.832697161248764,19.11358756844058,48.6833,-67.3833,ST RENE DE MATANE,1.0055209329430896,246.984619140625
764,1323,257.15,4.873758057634859,24.25294202573579,46.65,-60.4,INGONISH BEACH,0.9834738327153222,260.6296691894531
765,378,268.15,4.907850733280436,-17.545222341415535,49.3058,-124.429,COOMBS,1.0248305740396362,260.81097412109375
765,520,244.14999999999998,4.895315794269252,-11.275867224351858,51.0833,-115.06700000000001,BOW VALLEY,0.9953054851208881,244.5121612548828
765,529,245.14999999999998,4.916387552544458,-10.861806565950413,51.1969,-114.434,COCHRANE,0.9933238489673979,246.00343322753906
765,1239,249.14999999999998,4.878238026964264,20.55674207718385,48.1833,-65.35,ST ELZEAR DE BONAVENTURE,0.9941197201478558,249.81719970703125
765,1322,259.15,4.883307348938683,24.243318232091806,46.6628,-60.4064,INGONISH BEACH RCS,0.9913402747798459,260.572509765625
766,372,267.15,4.945895438594795,-17.81291919406879,49.25,-124.833,PORT ALBERNI A,1.0186315847663303,261.41961669921875
766,386,271.15,4.946532338915584,-17.173074384200916,49.4675,-123.913,MERRY ISLAND LIGHTSTATION,1.0465633247763926,258.2523193359375
766,434,252.14999999999998,4.923167284419255,-15.05497777356459,50.1142,-120.801,MERRITT STP,1.021668534067301,246.00791931152344
766,460,252.14999999999998,4.952922246062492,-13.928756872504852,50.4667,-119.133,ARMSTRONG NORTH,1.0313695926656132,243.6939697265625
766,529,247.14999999999998,4.9585063395885,-10.861216812555899,51.2381,-114.448,COCHRANE VE6CQC,1.001464489287194,245.994384765625
766,555,244.14999999999998,4.927662707280547,-9.731934430373395,51.4453,-112.677,DRUMHELLER EAST,0.9907994368216871,245.62417602539062
767,358,271.15,5.0044347021713405,-18.449748667971477,49.0822,-125.773,TOFINO A,1.0255721145580463,263.5381774902344
767,377,267.15,4.970492681486545,-17.58015042905721,49.3528,-124.512,LITTLE QUALICUM HATCHERY,1.0220624423685372,260.5420837402344
